No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL,City,State,Country,Region,URL_Location,Area,Category,URL_Keyword,Unknown,Remaining_Url_Keywords,Priority Rank
3075,100 days love movie,33100,12,533.0,$0.62,1,42,https://www.district.in/movies/100-days-love-story-movie-tickets-MV215098,,,,,,,,100 days love movie,,movies story tickets mv215098,1
3076,emerald mall,22200,7,915.0,$0,8,27,https://www.district.in/movies/inox-megaplex-emerald-ashiyana-lucknow-in-lucknow-CD1023485,Lucknow,,,,Lucknow,,,emerald,,movies inox megaplex ashiyana cd1023485,1
3077,cosy box,27100,27,73.0,$0.07,2,27,https://www.district.in/dining/kolkata/cosy-box-park-street-area,Kolkata,,,,Kolkata,,Restaurant,cosy box,,park street area,1
3078,cast of saiyaara film,8100,11,693.0,$0,1,24,https://www.district.in/movies/saiyaara-movie-tickets-MV196147,,,,,,,,saiyaara,,movies movie tickets mv196147,1
3079,today festival india,27100,22,116.0,$0,1,44,https://www.district.in/events/,,,,,,,,,,events,1
3080,spice garden layout,27100,45,56.0,$0,16,26,https://www.district.in/dining/bangalore/hotel-spice-garden-marathahalli-bangalore,Bengaluru,,,,Bengaluru,,Restaurant,spice garden,,bangalore hotel marathahalli bangalore,1
3081,sangeetha restaurant t nagar,14800,10,533.0,$0.14,9,19,https://www.district.in/dining/chennai/sangeetha-veg-restaurant-1-t-nagar,Chennai,,,,Chennai,,Restaurant,sangeetha nagar,,veg,1
3082,vijaya mall vadapalani,27100,4,1785.0,$0.13,4,25,https://www.district.in/movies/pvr-palazzo-the-nexus-vijaya-mall-chennai-in-chennai-CD1022274,Chennai,,,,Chennai,,,vijaya mall,,movies pvr palazzo nexus cd1022274,1
3083,mindiyum paranjum,5400,15,306.0,$0,1,24,https://www.district.in/movies/mindiyum-paranjum-movie-tickets-in-mala-MV212122,,,,,,,,mindiyum paranjum,,movies movie tickets mala mv212122,1
3084,meaning obliterate,27100,70,56.0,$0,1,42,https://www.district.in/policies/terms-of-service,,,,,,,,,,policies terms service,1
3085,malayalam movies new release,27100,7,1270.0,$0.13,1,45,https://www.district.in/movies/upcoming-malayalam-movies,,,,,,,,malayalam movies,,upcoming movies,1
3086,k's charcoal ahmedabad,14800,11,915.0,$0.20,4,22,https://www.district.in/dining/ahmedabad/ks-charcoal-bodakdev,Ahmedabad,,,,Ahmedabad,,Restaurant,charcoal,,ks bodakdev,1
3087,jana nayagan released,14800,5,4390.0,$0,1,21,https://www.district.in/movies/jana-nayagan-movie-tickets-MV188681,,,,,,,,jana nayagan,,movies movie tickets mv188681,1
3088,j p nagar restaurants,33100,75,56.0,$0.04,9,24,https://www.district.in/movies/kd-movie-tickets-in-bengaluru-MV157420,Bengaluru,,,,Bengaluru,,,,,movies kd movie tickets mv157420,1
3089,rajat kapoor actor,33100,20,159.0,$0,1,44,https://www.district.in/events/rajat-kapoor/artist,,,,,,,,rajat kapoor,,events artist,1
3090,pvr in pondicherry,27100,2,4390.0,$0.03,4,20,https://www.district.in/movies/pvr-providence-mall-providence-mall-pondicherry-in-puducherry-CD1025204,,Puducherry,India,South,,,,pvr pondicherry,,movies providence mall providence mall cd1025204,1
3091,pvr ecx chanakyapuri delhi,12100,2,4390.0,$0.05,7,20,https://www.district.in/movies/pvr-ecx-chanakyapuri-new-delhi-in-gurgaon-CD1022277,New Delhi,Delhi,India,North,New Delhi,,,pvr ecx chanakyapuri,,movies gurgaon cd1022277,1
3092,new tamil movies for release,22200,9,693.0,$0,1,60,https://www.district.in/movies/upcoming-tamil-movies,,,,,,,,tamil movies,,upcoming movies,1
3093,new released tamil movies,22200,21,89.0,$0,1,72,https://www.district.in/movies/tamil-movies-tickets-in-chennai,Chennai,,,,Chennai,,,tamil movies,,movies tickets,1
3094,new released movies in tamil,22200,16,203.0,$0,1,72,https://www.district.in/movies/upcoming-tamil-movies,,,,,,,,movies tamil,,upcoming movies,1
3095,new released movies 2026,320,4,4390.0,$0.01,1,53,https://www.district.in/movies/upcoming-movies,,,,,,,,movies,,upcoming movies,1
3096,new release tamil movies,18100,5,2636.0,$0.02,1,10,https://www.district.in/movies/tamil-movies-tickets-in-chennai,Chennai,,,,Chennai,,,tamil movies,,movies tickets,1
3097,new release movies kollywood,27100,10,533.0,$0.01,1,56,https://www.district.in/movies/upcoming-tamil-movies,,,,,,,,movies,,upcoming tamil movies,1
3098,movie time,27100,9,1270.0,$0.12,1,20,https://www.district.in/movies/movietime-malad-w-mumbai-in-mumbai-CD1040387,Mumbai,,,,Mumbai,,,,,movies movietime malad cd1040387,1
3099,evil dead burn,27100,11,1270.0,$0,1,39,https://www.district.in/movies/evil-dead-burn-movie-tickets-MV207239,,,,,,,,evil dead burn,,movies movie tickets mv207239,1
3100,euphoria movie 2026,22200,15,406.0,$0,1,23,https://www.district.in/movies/euphoria-movie-tickets-MV209354,,,,,,,,euphoria movie,,movies tickets mv209354,1
3101,cast of street fighter 2026,12100,7,1785.0,$0,1,30,https://www.district.in/movies/street-fighter-movie-tickets-MV204027,,,,,,,,street fighter,,movies movie tickets mv204027,1
3102,bookmyshow bengaluru,27100,25,59.0,$0.03,1,26,https://www.district.in/movies/bengaluru-movie-tickets,Bengaluru,,,,Bengaluru,,,,,movies movie tickets,1
3103,best indian restaurants in jaipur,33100,34,56.0,$0.20,12,18,https://www.district.in/,,,,,,,,,,,1
3104,ashok anil multiplex ulhasnagar,22200,3,2636.0,$0.02,1,11,https://www.district.in/movies/miraj-cinemas-ashok-anil-multiplex-ulhasnagar-in-navi-mumbai-CD4818,Navi Mumbai,,,,Navi Mumbai,,,ashok anil multiplex ulhasnagar,,movies miraj cinemas cd4818,1
3105,ar mall,18100,3,2636.0,$0.01,1,36,https://www.district.in/movies/rajhans-multiplex-ar-mall-surat-in-surat-CD1029105,Surat,,,,Surat,,,ar mall,,movies rajhans multiplex cd1029105,1
3106,apr gaya,27100,2,4390.0,$0.01,1,21,https://www.district.in/movies/apr-cinemas-dolby-atmos-christie-laser-gaya-in-gaya-CD9668,Gaya,,,,Gaya,,,apr,,movies cinemas dolby atmos christie laser cd9668,1
3107,drive movie 2025,27100,8,1785.0,$0,1,21,https://www.district.in/movies/drive-movie-tickets-MV211326,,,,,,,,drive movie,,movies tickets mv211326,1
3108,doomsday release date,14800,46,56.0,$0,1,40,https://www.district.in/movies/avengers-doomsday-movie-tickets-in-gajuwaka-MV176735,,,,,,,,doomsday,,movies avengers movie tickets gajuwaka mv176735,1
3109,chennai city gangsters,27100,12,693.0,$0,1,31,https://www.district.in/movies/chennai-city-gangsters-movie-tickets-in-chennai-MV178141,Chennai,,,,Chennai,,,city gangsters,,movies movie tickets mv178141,1
3110,cast of retro film,49500,12,406.0,$0,1,38,https://www.district.in/movies/retro-movie-tickets-MV186597,,,,,,,,retro,,movies movie tickets mv186597,1
3111,v cinemas,27100,2,4390.0,$0.30,1,26,https://www.district.in/movies/v-cinema-mc-road-koothattukulam-in-kochi-CD5061,Kochi,,,,Kochi,,,,,movies cinema mc road koothattukulam cd5061,1
3112,today festival in india,27100,23,89.0,$0,1,44,https://www.district.in/events/,,,,,,,,,,events,1
3113,tn 2026 movie,18100,9,1270.0,$0,1,21,https://www.district.in/movies/tn-2026-movie-tickets-in-una-MV217870,,,,,,,,tn 2026 movie,,movies tickets una mv217870,1
3114,tangra,27100,18,151.0,$0,3,40,https://www.district.in/dining/kolkata/golden-empire-tangra,Kolkata,,,,Kolkata,,Restaurant,tangra,,golden empire,1
3115,tamil play tamil movie,27100,10,406.0,$0,1,45,https://www.district.in/movies/tamil-movies-tickets-in-thane,Thane,,,,Thane,,,tamil,,movies movies tickets,1
3116,tamil new releases,27100,20,89.0,$0.01,1,57,https://www.district.in/movies/tamil-movies-tickets-in-chennai,Chennai,,,,Chennai,,,tamil,,movies movies tickets,1
3117,sbr horizon,27100,3,2636.0,$1.09,11,30,https://www.district.in/movies/inox-sbr-horizon-seegehalli-whitefield-hoskote-road-bengaluru-in-bengaluru-CD1020738,Bengaluru,,,,Bengaluru,Whitefield,,sbr horizon,,movies inox seegehalli hoskote road cd1020738,1
3118,sarpatta,27100,10,915.0,$0.06,1,40,https://www.district.in/movies/sarpatta-2-movie-tickets-MV160828,,,,,,,,sarpatta,,movies movie tickets mv160828,1
3119,restaurants chennai,22200,20,138.0,$0.31,7,27,https://www.district.in/,,,,,,,,,,,1
3120,r j 14,27100,17,159.0,$0.08,1,37,https://www.district.in/dining/jaipur/rj-14-ep-tonk-road,Jaipur,,,,Jaipur,,Restaurant,14,,rj ep tonk road,1
3121,pvr cinema pondicherry,27100,3,2636.0,$0.03,4,20,https://www.district.in/movies/pvr-providence-mall-providence-mall-pondicherry-in-puducherry-CD1025204,,Puducherry,India,South,,,,pvr pondicherry,,movies providence mall providence mall cd1025204,1
3122,online rakhi,4400,107,56.0,$0.11,100,50,https://www.district.in/movies/licence-movie-tickets-MV218470,,,,,,,,,,movies licence movie tickets mv218470,1
3123,new tamil film release,22200,14,246.0,$0,1,73,https://www.district.in/movies/upcoming-tamil-movies,,,,,,,,tamil,,movies upcoming movies,1
3124,new malayalam movie to release,27100,8,915.0,$0.13,1,35,https://www.district.in/movies/upcoming-malayalam-movies,,,,,,,,malayalam,,movies upcoming movies,1
3125,mummy movie 2017,22200,15,406.0,$0.22,1,63,https://www.district.in/movies/the-mummy-2017-movie-tickets-MV218960,,,,,,,,mummy movie 2017,,movies tickets mv218960,1
3126,mumbai to chor bazaar,9900,27,56.0,$0.16,1,27,https://www.district.in/events/,,,,,,,,,,events,1
3127,just blr,18100,19,151.0,$0,3,24,https://www.district.in/dining/bangalore/just-blr-1-brigade-road-bangalore,Bengaluru,,,,Bengaluru,,Restaurant,just blr,,bangalore brigade road bangalore,1
3128,ikk kudi movie,2400,12,533.0,$0.73,1,32,https://www.district.in/movies/ikk-kudi-movie-tickets-in-gauribidanur-MV186654,,,,,,,,ikk kudi movie,,movies tickets gauribidanur mv186654,1
3129,huber and holly,22200,20,151.0,$0.31,9,22,https://www.district.in/dining/mumbai/huber-holly-santacruz-east,Mumbai,,,,Mumbai,,Restaurant,huber holly,,santacruz,1
3130,hotel western,22200,21,116.0,$0.38,8,27,https://www.district.in/dining/mumbai/hotel-western-mira-road,Mumbai,,,,Mumbai,,Restaurant,hotel western,,mira road,1
3131,govinda cinema,27100,3,4390.0,$0,1,26,https://www.district.in/movies/govinda-cinemas-unipolar-beam-3d-kuttippuram-road-edappal-in-edappal-CD1027244,,,,,,,,govinda,,movies cinemas unipolar beam 3d kuttippuram road edappal edappal cd1027244,1
3132,forum vijaya mall chennai,27100,5,1785.0,$0.02,4,15,https://www.district.in/movies/pvr-palazzo-the-nexus-vijaya-mall-chennai-in-chennai-CD1022274,Chennai,,,,Chennai,,,vijaya mall,,movies pvr palazzo nexus cd1022274,1
3133,farzi beach,27100,25,89.0,$0.13,2,20,https://www.district.in/dining/goa/farzi-beach-morjim,,Goa,India,West,,,Restaurant,farzi beach,,morjim,1
3134,dhaba square,12100,9,1270.0,$0.07,8,19,https://www.district.in/dining/bangalore/dhaba-square-whitefield-bangalore,Bengaluru,,,,Bengaluru,Whitefield,Restaurant,dhaba square,,bangalore bangalore,1
3135,m block market greater kailash,27100,16,246.0,$0,1,24,https://www.district.in/stores/street-junkies-m-block-market-greater-kailash-2-new-delhi-SDP-85398213,New Delhi,Delhi,India,North,New Delhi,Greater Kailash,,block market,,stores street junkies sdp 85398213,1
3136,latest films in hindi,27100,19,151.0,$0.02,1,62,https://www.district.in/movies/upcoming-hindi-movies,,,,,,,,hindi,,movies upcoming movies,1
3137,bhoot bangla akshay kumar,12100,11,1270.0,$0,1,26,https://www.district.in/movies/bhooth-bangla-movie-tickets-MV177766,,,,,,,,bangla,,movies bhooth movie tickets mv177766,1
3138,best tamil movies 2026,2400,15,203.0,$0,1,47,https://www.district.in/movies/upcoming-tamil-movies,,,,,,,,tamil movies,,upcoming movies,1
3139,best indian restaurant jaipur,33100,45,56.0,$0.30,11,18,https://www.district.in/,,,,,,,,,,,1
3140,anil ashok,22200,3,2636.0,$0,1,23,https://www.district.in/movies/miraj-cinemas-ashok-anil-multiplex-ulhasnagar-in-navi-mumbai-CD4818,Navi Mumbai,,,,Navi Mumbai,,,anil ashok,,movies miraj cinemas multiplex ulhasnagar cd4818,1
3141,andrea,33100,13,693.0,$0,1,40,https://www.district.in/events/andrea-jeremia/artist,,,,,,,,andrea,,events jeremia artist,1
3142,ama cafe delhi,40500,6,2636.0,$0,1,25,https://www.district.in/dining/ncr/ama-cafe-majnu-ka-tila,,,,,,,Restaurant,ama,,ncr majnu ka tila,1
3143,akshardham film,27100,6,2636.0,$0.19,1,34,https://www.district.in/movies/akshardham-operation-vajra-shakti-movie-tickets-in-surat-MV200384,Surat,,,,Surat,,,akshardham,,movies operation vajra shakti movie tickets mv200384,1
3144,chennai super kings match 2026,3600,3,2636.0,$0.07,1,24,https://www.district.in/events/tata-ipl-2026-match-48--delhi-capitals-vs-chennai-super-kings-buy-tickets,Delhi,Delhi,India,North,Delhi,,,chennai super kings match 2026,,events tata ipl 48 capitals vs buy tickets,1
3145,champion telugu movie,22200,17,246.0,$0.14,1,31,https://www.district.in/movies/champion-movie-tickets-MV193511,,,,,,,,champion movie,,movies tickets mv193511,1
3146,cast of ustaad bhagat singh,27100,10,693.0,$0,1,25,https://www.district.in/movies/ustaad-bhagat-singh-movie-tickets-MV161614,,,,,,,,ustaad bhagat singh,,movies movie tickets mv161614,1
3147,border 2 showtime,27100,3,4390.0,$0,1,18,https://www.district.in/movies/border-2-movie-tickets-in-noida-MV174744,Noida,,,,Noida,,,border,,movies movie tickets mv174744,1
3148,bombay adda mumbai,27100,16,533.0,$0.19,7,24,https://www.district.in/dining/mumbai/bombay-adda-andheri-east,Mumbai,,,,Mumbai,Andheri,Restaurant,bombay adda,,,1
3149,banjara gourmet dining,27100,15,406.0,$0.04,4,22,https://www.district.in/dining/ahmedabad/banjara-gourmet-dining-bodakdev,Ahmedabad,,,,Ahmedabad,,Restaurant,banjara gourmet,,bodakdev,1
3150,wave mall in ludhiana,22200,40,56.0,$0.03,3,22,https://www.district.in/events/masti-zone-wave-mall-ludhiana-2025-buy-tickets,Ludhiana,,,,Ludhiana,,,wave mall,,events masti zone 2025 buy tickets,1
3151,thyagaraj stadium,9900,31,56.0,$0.19,10,22,https://www.district.in/events/sports-in-gurgaon-book-tickets,Gurugram,,,,Gurugram,,,,,events sports gurgaon book tickets,1
3152,mansarovar plaza,22200,16,203.0,$0,12,28,https://www.district.in/dining/jaipur/mansarovar-pizza-plaza-mansarovar,Jaipur,,,,Jaipur,,Restaurant,mansarovar plaza,,pizza mansarovar,1
3153,malayalam films new releases,27100,13,306.0,$0.13,1,45,https://www.district.in/movies/upcoming-malayalam-movies,,,,,,,,malayalam,,movies upcoming movies,1
3154,lockdown 2026,6600,7,1785.0,$0,1,35,https://www.district.in/movies/lockdown-movie-tickets-MV173228,,,,,,,,lockdown,,movies movie tickets mv173228,1
3155,kathanar,9900,9,1785.0,$0,1,30,https://www.district.in/movies/kathanar-the-wild-sorcerer-movie-tickets-MV166128,,,,,,,,kathanar,,movies wild sorcerer movie tickets mv166128,1
3156,jana nayagan ticket booking open date,1300,3,2636.0,$0.06,1,16,https://www.district.in/movies/jana-nayagan-movie-tickets-MV188681,,,,,,,,jana nayagan,,movies movie tickets mv188681,1
3157,ip vijaya,22200,3,2636.0,$0,2,25,https://www.district.in/movies/ip-cinemas-ip-vijaya-mall-bhelupur-varanasi-in-varanasi-CD1039499,Varanasi,,,,Varanasi,,,ip vijaya,,movies cinemas ip mall bhelupur cd1039499,1
3158,innocent movie,27100,9,1270.0,$0,1,41,https://www.district.in/movies/innocent-movie-tickets-MV208043,,,,,,,,innocent movie,,movies tickets mv208043,1
3159,tamil new release movies,22200,11,406.0,$0,1,73,https://www.district.in/movies/upcoming-tamil-movies,,,,,,,,tamil movies,,upcoming movies,1
3160,tamil a movie list,27100,22,89.0,$0,1,34,https://www.district.in/movies/upcoming-tamil-movies,,,,,,,,tamil,,movies upcoming movies,1
3161,eta mall bangalore,27100,2,4390.0,$0,4,23,https://www.district.in/movies/cinepolis-eta-namma-mall-binny-pete-bengaluru-in-bengaluru-CD128,Bengaluru,,,,Bengaluru,,,eta mall,,movies cinepolis namma binny pete cd128,1
3162,dan's,27100,11,693.0,$1.21,1,41,https://www.district.in/events/dans-gaming-hub-2026-buy-tickets,,,,,,,,,,events dans gaming hub 2026 buy tickets,1
3163,colours mall raipur,27100,3,2636.0,$0.15,3,21,https://www.district.in/movies/colors-cinemas-colors-mall-raipur-in-raipur-CD44956,Raipur,,,,Raipur,,,mall,,movies colors cinemas colors cd44956,1
3164,cast of the amazing spider man film,33100,9,915.0,$0,1,56,https://www.district.in/movies/the-amazing-spider-man-movie-tickets-in-pinjore-MV208550,,,,,,,,amazing spider man,,movies movie tickets pinjore mv208550,1
3165,cast of now you see me 3,27100,12,306.0,$0,1,33,https://www.district.in/movies/now-you-see-me-now-you-don-t-movie-tickets-MV186215,,,,,,,,now you see me,,movies now you don movie tickets mv186215,1
3166,raktabeej 2,2900,12,533.0,$0,1,28,https://www.district.in/movies/raktabeej-2-movie-tickets-in-dubai-MV200138,,,,,,,,raktabeej,,movies movie tickets dubai mv200138,1
3167,rakshasa movie,6600,10,915.0,$0.18,1,27,https://www.district.in/movies/rakasa-movie-tickets-MV213886,,,,,,,,movie,,movies rakasa tickets mv213886,1
3168,premam casting,27100,10,693.0,$0,1,24,https://www.district.in/movies/premam-2015-movie-tickets-MV159965,,,,,,,,premam,,movies 2015 movie tickets mv159965,1
3169,premam actors,27100,7,1270.0,$0,1,27,https://www.district.in/movies/premam-2015-movie-tickets-MV159965,,,,,,,,premam,,movies 2015 movie tickets mv159965,1
3170,prathichaya movie,5400,10,1270.0,$0,1,26,https://www.district.in/movies/prathichaya-movie-tickets-in-ashtamichira-MV215545,,,,,,,,prathichaya movie,,movies tickets ashtamichira mv215545,1
3171,park street social,27100,6,1270.0,$0.09,2,22,https://www.district.in/dining/kolkata/park-street-social-park-street-area,Kolkata,,,,Kolkata,,Restaurant,park street social,,park street area,1
3172,new tamil films released,22200,15,246.0,$0,1,72,https://www.district.in/movies/tamil-movies-tickets-in-chennai,Chennai,,,,Chennai,,,tamil,,movies movies tickets,1
3173,new release tamil movie,27100,7,1270.0,$0.03,1,56,https://www.district.in/movies/tamil-movies-tickets-in-chennai,Chennai,,,,Chennai,,,tamil,,movies movies tickets,1
3174,new movies released malayalam,27100,8,915.0,$0.13,1,47,https://www.district.in/movies/upcoming-malayalam-movies,,,,,,,,movies malayalam,,upcoming movies,1
3175,new movies released in tamil,22200,14,203.0,$0,1,71,https://www.district.in/movies/tamil-movies-tickets-in-chennai,Chennai,,,,Chennai,,,movies tamil,,movies tickets,1
3176,new movie malayalam,27100,15,151.0,$0,1,21,https://www.district.in/movies/upcoming-malayalam-movies,,,,,,,,malayalam,,movies upcoming movies,1
3177,new hindi movie 2025,33100,22,89.0,$0.05,1,41,https://www.district.in/movies/upcoming-movies,,,,,,,,,,movies upcoming movies,1
3178,movies new,27100,7,693.0,$0.44,2,65,https://www.district.in/movies/upcoming-movies,,,,,,,,movies,,upcoming movies,1
3179,miraj cinema near me,14800,7,1785.0,$0.05,3,10,https://www.district.in/movies/miraj-cinemas-tgn-lotus-elite-sunkadakatte-in-bengaluru-CD52080,Bengaluru,,,,Bengaluru,,,miraj,,movies cinemas tgn lotus elite sunkadakatte cd52080,1
3180,mardaani 3 release date,27100,19,151.0,$0,1,36,https://www.district.in/movies/mardaani-3-movie-tickets-MV185767,,,,,,,,mardaani,,movies movie tickets mv185767,1
3181,mango plus cinemas,18100,3,2636.0,$0,7,21,https://www.district.in/movies/mango-plus-cinemas-nikol-ahmedabad-in-ahmedabad-CD1004161,Ahmedabad,,,,Ahmedabad,,,mango plus cinemas,,movies nikol cd1004161,1
3182,shiv ganga,27100,14,406.0,$0.06,2,18,https://www.district.in/movies/shiva-ganga-theatres-4k-gaddiannaram-formerly-asian-shiva-ganga-hyderabad-in-hyderabad-CD1102147,Hyderabad,,,,Hyderabad,,,ganga,,movies shiva theatres 4k gaddiannaram formerly asian shiva ganga cd1102147,1
3183,govardhan theater yeshwanthpur,9900,5,1785.0,$0.21,5,20,https://www.district.in/movies/goverdhan-theatre-near-yeshwantpur-railway-station-bengaluru-in-bengaluru-CD579,Bengaluru,,,,Bengaluru,,,,,movies goverdhan theatre yeshwantpur railway station cd579,1
