No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL,City,State,Country,Region,URL_Location,Area,Category,URL_Keyword,Unknown,Remaining_Url_Keywords,Priority Rank
3588,pepper fry near me,14800,10,500.0,$0.37,100,40,https://magicpin.in/Patna/Lifestyle/brands/12423/Pepperfry/,Patna,,,,Patna,,,,,lifestyle brands 12423 pepperfry,1
3589,pacific mall nsp,14800,21,48.0,$0.03,2,18,"https://magicpin.in/New-Delhi/Pacific-Mall,-Nsp/Other/Pacific-Mall-Nsp-Pitampura/store/190080b/",New Delhi,Delhi,India,North,New Delhi,,,pacific mall nsp,,other pacific mall nsp pitampura store 190080b,1
3590,ola cab coupon,14800,41,31.0,$0.75,4,19,https://magicpin.in/Ola-offers/116684/,,,,,,,,ola,,offers 116684,1
3591,new me store near me,14800,23,48.0,$0.13,25,20,https://magicpin.in/Bangalore/Orion-Avenue-Mall/Fashion/Newme-Orion-Avenue-Mall-Banaswadi/store/1975213,Bengaluru,,,,Bengaluru,,,store,,bangalore orion avenue mall fashion newme orion avenue mall banaswadi 1975213,1
3592,netflix shows top 10,14800,25,35.0,$0,1,70,https://magicpin.in/blog/category/entertainment/25-best-shows-netflix-india,,,India,,,,,netflix shows,,blog category entertainment 25 best,1
3593,netflix shows to watch,14800,26,32.0,$0,1,9,https://magicpin.in/blog/category/entertainment/25-best-shows-netflix-india,,,India,,,,,netflix shows,,blog category entertainment 25 best,1
3594,sp road computer market,14800,22,48.0,$0.30,3,19,https://magicpin.in/Bangalore/Corporation/Electronics/Sp-Road-Computer-Market/store/71a55b,Bengaluru,,,,Bengaluru,,,sp road computer market,,bangalore corporation electronics store 71a55b,1
3595,soy soi,14800,21,63.0,$0,3,23,https://magicpin.in/Chennai/Kotturpuram/Restaurant/Soy-Soi/store/19b9b0,Chennai,,,,Chennai,,Restaurant,soy soi,,kotturpuram store 19b9b0,1
3596,shree ji restaurant,12100,23,63.0,$0.08,4,20,https://magicpin.in/Ghaziabad/Govind-Puram/Restaurant/Shree-Jee-Restaurant/store/1571b86/,Ghaziabad,,,,Ghaziabad,,Restaurant,shree,,govind puram jee store 1571b86,1
3597,savannah the garden restaurant and cafe,9900,9,378.0,$0.29,3,21,https://magicpin.in/Pune/Shivaji-Nagar/Restaurant/Savannah-Garden-Restaurant-and-Cafe/store/1551995/,Pune,,,,Pune,,Restaurant,savannah garden,,shivaji nagar store 1551995,1
3598,restaurants non veg near me,14800,93,31.0,$0.04,13,21,"https://magicpin.in/Mumbai/Brahmand,-Khopat,-Thane-West/Restaurant/product/Non-Veg-Thali/",Mumbai,,,,Mumbai,,Restaurant,non veg,,brahmand khopat thane product thali,1
3599,korean movies on netflix,12100,27,32.0,$0.01,1,50,https://magicpin.in/blog/category/entertainment/best-korean-movies-netflix-india,,,India,,,,,korean movies netflix,,blog category entertainment best,1
3600,khelomore,9900,20,63.0,$0.23,3,29,"https://magicpin.in/Mumbai/Vile-Parle-East/Other/Khelomore-%7C-Book-Sports-Venues,-Coaches-And-Academies/store/1a6a95c/",Mumbai,,,,Mumbai,,,khelomore,,vile parle other book sports venues coaches academies store 1a6a95c,1
3601,kai manam,12100,21,87.0,$0.19,3,21,https://magicpin.in/Chennai/Gopalapuram/Restaurant/Kaimanam/store/56a5ba/,Chennai,,,,Chennai,,Restaurant,,,gopalapuram kaimanam store 56a5ba,1
3602,jaipur mall,14800,38,31.0,$0,1,23,https://magicpin.in/india/Jaipur/Mall-Of-Jaipur/Fashion/,Jaipur,,India,,Jaipur,,,mall,,fashion,1
3603,inox crystal palm,9900,21,63.0,$0.05,9,19,https://magicpin.in/Jaipur/Mgf-Metropolitan-Mall/Entertainment/Inox-Crystal-Palm/store/201463c/,Jaipur,,,,Jaipur,,,inox crystal palm,,mgf metropolitan mall entertainment store 201463c,1
3604,metro walk mall,22200,23,39.0,$0,1,19,https://magicpin.in/New-Delhi/Metro-Walk-Mall/Grocery/Metro-Walk-Adventure-Island/store/650bc8,New Delhi,Delhi,India,North,New Delhi,,,metro walk mall,,grocery metro walk adventure island store 650bc8,1
3605,mansi cross road,9900,23,34.0,$0.31,7,21,https://magicpin.in/Ahmedabad/Vastrapur/Fashion/Mansi-Dress-Materials/store/1329bb/,Ahmedabad,,,,Ahmedabad,,,mansi,,vastrapur fashion dress materials store 1329bb,1
3606,malabar hotel,12100,18,87.0,$0.10,2,34,https://magicpin.in/Mumbai/Chandivali/Restaurant/Malabar-Hotel/store/18a93a/,Mumbai,,,,Mumbai,,Restaurant,malabar hotel,,chandivali store 18a93a,1
3607,luno lounge bar and kitchen,14800,23,48.0,$0.06,3,21,https://magicpin.in/Hyderabad/Vattinagulapally/Restaurant/Luno---Lounge-Bar-&-Kitchen/store/164bb3c/,Hyderabad,,,,Hyderabad,,Restaurant,luno lounge kitchen,,vattinagulapally store 164bb3c,1
3608,elora's,14800,55,31.0,$0.16,1,17,https://magicpin.in/Mumbai/Irla/Hotel/Elora-Dorms/store/17bab09,Mumbai,,,,Mumbai,,Hotel,elora,,irla dorms store 17bab09,1
3609,dining in noida,14800,33,31.0,$0.09,13,23,https://magicpin.in/india/Noida/All/Restaurant/,Noida,,India,,Noida,,Restaurant,,,all,1
3610,damas,14800,38,31.0,$0.44,1,29,"https://magicpin.in/Bangalore/Mantri-Square-Mall,-Rajajinagar/Fashion/Ddamas/store/105269/",Bengaluru,,,,Bengaluru,,,,,bangalore mantri square mall rajajinagar fashion ddamas store 105269,1
3611,dakshin cafe,12100,20,82.0,$0.11,6,22,https://magicpin.in/Chandigarh/Sector-19/Restaurant/Shree-Dakshin/store/3b017a/,Chandigarh,Chandigarh,India,North,Chandigarh,,Restaurant,dakshin,,sector 19 shree store 3b017a,1
3612,courtyard by marriott nashik,8100,54,31.0,$0.42,23,14,https://magicpin.in/Nashik/Dwarka/Restaurant/Courtyard-By-Marriott/store/56061b/menu,Nashik,,,,Nashik,Dwarka,Restaurant,courtyard by marriott,,store 56061b menu,1
3613,city mall 36 bilaspur,12100,17,82.0,$0.07,1,22,https://magicpin.in/india/Bilaspur/City-Mall-36/Restaurant/,,,India,,,,Restaurant,city mall 36 bilaspur,,,1
3614,cin cin mumbai,14800,33,31.0,$0.57,3,29,https://magicpin.in/Mumbai/Bandra-Kurla-Complex/Restaurant/Cincin/store/c15cc/,Mumbai,,,,Mumbai,Bandra,Restaurant,,,kurla complex cincin store c15cc,1
3615,cafe 1947 manali,12100,33,31.0,$0.03,1,16,https://magicpin.in/Manali/Old-Manali/Restaurant/Cafe-1947/store/76530/menu,Manali,,,,Manali,,Restaurant,1947,,old store 76530 menu,1
3616,hotels at connaught place new delhi,18100,46,31.0,$0.43,100,32,https://magicpin.in/india/New-Delhi/Connaught-Place-(Cp)/Hotel/,New Delhi,Delhi,India,North,New Delhi,Connaught Place,,,,cp,1
3617,hotel alfa,9900,61,31.0,$0.33,2,23,https://magicpin.in/Mumbai/Goregaon-West/Hotel/Hotel-Alfa/store/2c5272/,Mumbai,,,,Mumbai,,Hotel,alfa,,goregaon store 2c5272,1
3618,hollywood best action movies,14800,27,31.0,$0.91,3,49,https://magicpin.in/blog/category/all/top-rated-hollywood-action-movies,,,,,,,,hollywood action movies,,blog category all top rated,1
3619,hair straightening permanent cost,14800,64,31.0,$0.89,5,27,https://magicpin.in/india/Bangalore/All/Beauty/Hair-Straightening/,Bengaluru,,India,,Bengaluru,,,hair straightening,,bangalore all beauty,1
3620,grameen kulfi,14800,20,87.0,$0.19,26,30,https://magicpin.in/Navi-Mumbai/Sector-6/Restaurant/Grameen-Kulfi/store/594c28/,Navi Mumbai,,,,Navi Mumbai,,Restaurant,grameen kulfi,,sector store 594c28,1
3621,golden joy restaurant,12100,21,63.0,$0.19,8,28,https://magicpin.in/Kolkata/East-Topsia/Restaurant/Golden-Joy/store/19c208/menu,Kolkata,,,,Kolkata,,Restaurant,golden joy,,topsia store 19c208 menu,1
3622,gola sizzlers,14800,26,39.0,$0.15,2,23,https://magicpin.in/New-Delhi/Connaught-Place-(Cp)/Restaurant/Gola-Sizzlers---Naresh-Gola-Group/store/824,New Delhi,Delhi,India,North,New Delhi,Connaught Place,,,,cp,1
3623,garden vada pav,12100,29,34.0,$0.04,3,23,https://magicpin.in/Pune/Camp-Area/Restaurant/Garden-Vada-Pav-Centre/store/83189/,Pune,,,,Pune,,Restaurant,garden vada pav,,camp area centre store 83189,1
3624,garden by su,14800,17,134.0,$0.07,3,22,https://magicpin.in/Bangalore/Jayanagar/Restaurant/Garden-By-Su/store/16b7517/menu/,Bengaluru,,,,Bengaluru,,Restaurant,garden by su,,bangalore jayanagar store 16b7517 menu,1
3625,best wine india,14800,52,31.0,$0,1,15,https://magicpin.in/blog/category/food-and-beverage/best-wine-brands-india,,,India,,,,Restaurant,best wine,,blog category beverage brands,1
3626,best action movie of hollywood,14800,31,31.0,$0.63,3,67,https://magicpin.in/blog/category/all/top-rated-hollywood-action-movies,,,,,,,,action hollywood,,blog category all top rated movies,1
3627,bengaluru bhavan,12100,62,31.0,$0.37,4,21,https://magicpin.in/Bangalore/Old-Madras-Road/Restaurant/Bangalore-Agarwal-Bhawan/store/9216b,Bengaluru,,,,Bengaluru,,Restaurant,,,bangalore old madras road bangalore agarwal bhawan store 9216b,1
3628,barsha durga puja ground,14800,7,975.0,$0.03,2,32,https://magicpin.in/Bangalore/Kudlu/Other/Barsha-Durga-Puja-Ground/store/197cbb6,Bengaluru,,,,Bengaluru,,,barsha durga puja ground,,bangalore kudlu other store 197cbb6,1
3629,balaji store,14800,26,48.0,$0.12,2,19,https://magicpin.in/Gurgaon/Udyog-Vihar-Phase-6/Other/Balaji-Creations/store/19c3552/,Gurugram,,,,Gurugram,,,balaji store,,gurgaon udyog vihar phase other creations 19c3552,1
3630,bake n shake,12100,19,87.0,$0.23,3,27,https://magicpin.in/Indore/Vijay-Nagar/Restaurant/Bake-N-Shake/store/129248/menu,Indore,,,,Indore,,Restaurant,bake shake,,vijay nagar store 129248 menu,1
3631,amazon vouchers,14800,27,31.0,$0.12,68,43,https://magicpin.in/Amazon-Shopping-Voucher-offers/1/,,,,,,,,amazon,,shopping voucher offers,1
3632,alanati puppalaguda,9900,60,31.0,$0.16,18,23,https://magicpin.in/Hyderabad/Jubilee-Hills/Restaurant/Alanati/store/1570b07/menu/,Hyderabad,,,,Hyderabad,,Restaurant,alanati,,jubilee hills store 1570b07 menu,1
3633,cafes park street,14800,27,34.0,$0.02,2,23,https://magicpin.in/india/Kolkata/Park-Street-Area/Cafe/,Kolkata,,India,,Kolkata,,Restaurant,park street,,area,1
3634,cafes in c scheme,14800,17,111.0,$0,11,13,https://magicpin.in/india/Jaipur/C-Scheme/Cafe/?feat=VEG_ONLY,Jaipur,,India,,Jaipur,,Restaurant,scheme,,,1
3635,brand of whisky in india,14800,26,34.0,$0,1,23,https://magicpin.in/blog/category/food-and-beverage/best-whisky-brands-india,,,India,,,,Restaurant,whisky,,blog category beverage best brands,1
3636,bob's bar jp nagar,14800,15,167.0,$0.22,1,21,https://magicpin.in/Bangalore/Jp-Nagar-2nd-Phase/Restaurant/Bobs-Bar/store/560260,Bengaluru,,,,Bengaluru,,Restaurant,jp nagar,,bangalore 2nd phase bobs store 560260,1
3637,top 10 horror movies on netflix,14800,22,48.0,$0,1,9,https://magicpin.in/blog/category/entertainment/netflix-horror-top-10-movies-keep-you-all-night,,,,,,,,top 10 horror movies netflix,,blog category entertainment keep you all night,1
3638,top 10 horror movies in netflix,14800,37,31.0,$0,1,51,https://magicpin.in/blog/category/entertainment/netflix-horror-top-10-movies-keep-you-all-night,,,,,,,,top 10 horror movies netflix,,blog category entertainment keep you all night,1
3639,top 10 bollywood romantic movies,14800,18,87.0,$0.39,1,29,https://magicpin.in/blog/category/entertainment/top-10-romantic-bollywood-movies-amazon-prime,,,,,,,,top 10 bollywood romantic movies,,blog category entertainment amazon prime,1
3640,tibet kitchen,12100,24,63.0,$0,1,22,https://magicpin.in/New-Delhi/Lajpat-Nagar/Restaurant/Tibet-Kitchen/store/6b9,New Delhi,Delhi,India,North,New Delhi,Lajpat Nagar,Restaurant,tibet kitchen,,store 6b9,1
3641,theme park delhi,14800,27,39.0,$0.06,4,15,https://magicpin.in/blog/india/delhi/Travel/amusement-park-delhi,Delhi,Delhi,India,North,Delhi,,Tourism,park,,blog amusement,1
3642,the j,14800,19,82.0,$0.14,2,22,https://magicpin.in/Mumbai/Churchgate/Restaurant/The-J/store/237a1/menu/,Mumbai,,,,Mumbai,,Restaurant,,,churchgate store 237a1 menu,1
3643,the hub mall,14800,21,48.0,$0,3,18,"https://magicpin.in/india/Mumbai/Hub-Mall,-Goregaon-East/All/",Mumbai,,India,,Mumbai,,,hub mall,,goregaon all,1
3644,the caffeine baar cafe & roastery,12100,14,134.0,$0.15,4,19,https://magicpin.in/Bangalore/Bangalore-Central-Mall/Restaurant/The-Caffeine-Baar-Cafe-and-Roastery/store/1939788/,Bengaluru,,,,Bengaluru,,Restaurant,caffeine baar roastery,,bangalore bangalore mall store 1939788,1
3645,tansen hyderabad,27100,46,31.0,$0.05,1,22,https://magicpin.in/Hyderabad/Financial-District/Restaurant/Tansen/store/170a73a/,Hyderabad,,,,Hyderabad,,Restaurant,tansen,,financial district store 170a73a,1
3646,tall tales,12100,20,75.0,$0.67,4,58,https://magicpin.in/Kolkata/Camac-Street-Area/Restaurant/Tall-Tales/store/15aca33/menu,Kolkata,,,,Kolkata,,Restaurant,tall tales,,camac street area store 15aca33 menu,1
3647,taj tristar,14800,59,29.0,$0.17,27,31,https://magicpin.in/Secunderabad/S-D-Road/Restaurant/Flavours-Of-Tmh---Taj-Tristar/store/857a2/menu/,Secunderabad,,,,Secunderabad,,Restaurant,taj tristar,,road flavours tmh store 857a2 menu,1
3648,t toys store,18100,9,500.0,$0.10,14,36,https://magicpin.in/Jaipur/Mansarovar/Other/Ttoys--Toys-Store/store/7a80ab/,Jaipur,,,,Jaipur,,,toys store,,mansarovar other ttoys store 7a80ab,1
3649,special 9 restaurant,9900,11,291.0,$0.19,5,36,https://magicpin.in/Hyderabad/Kondapur/Restaurant/Special-9-Restaurant/store/1760475/,Hyderabad,,,,Hyderabad,,Restaurant,special,,kondapur store 1760475,1
3650,smr vinay metro mall,12100,28,31.0,$0.21,7,17,"https://magicpin.in/Hyderabad/Prasanth-Nagar,-Miyapur/Other/Smr-Vinay-Metro-Mall/store/1b28c82/",Hyderabad,,,,Hyderabad,,,smr vinay metro mall,,prasanth nagar miyapur other store 1b28c82,1
3651,vijay sales chembur,14800,17,75.0,$0.03,24,25,https://magicpin.in/Mumbai/Swastik-Park/Electronics/Vijay-Sales-Chembur/store/1892136/,Mumbai,,,,Mumbai,,,vijay sales chembur,,swastik park electronics store 1892136,1
3652,v7 hotel,14800,55,31.0,$0.17,33,32,https://magicpin.in/Chennai/Porur/Restaurant/Flavours---V7-Hotel/store/89122/menu,Chennai,,,,Chennai,,Restaurant,v7 hotel,,porur flavours store 89122 menu,1
3653,dadar plaza cinema,14800,23,35.0,$0.08,1,19,https://magicpin.in/Mumbai/Dadar/Other/Plaza-Cinema/store/359a25,Mumbai,,,,Mumbai,,,dadar plaza cinema,,other store 359a25,1
3654,croma chennai anna nagar,14800,16,87.0,$0.09,13,19,https://magicpin.in/Chennai/Anna-Nagar-East/Electronics/Croma/store/29a717/photos/,Chennai,,,,Chennai,,,croma anna nagar,,electronics store 29a717 photos,1
3655,croma anna nagar,12100,11,167.0,$0.03,12,19,https://magicpin.in/Chennai/Anna-Nagar-East/Electronics/Croma/store/29a717/reviews/,Chennai,,,,Chennai,,,croma anna nagar,,electronics store 29a717,1
3656,country inn & suites by radisson gurgaon sector 12,14800,54,31.0,$0.57,11,22,"https://magicpin.in/Gurgaon/Sector-12/Hotel/Country-Inn-Suites-By-Radisson,-Gurgaon-Sector-12/store/185a5a4/",Gurugram,,,,Gurugram,,Hotel,country inn suites by radisson gurgaon sector 12,,gurgaon sector 12 store 185a5a4,1
3657,cost in barbeque nation,14800,14,134.0,$0.07,2,23,https://magicpin.in/Hyderabad/Kukatpally/Restaurant/Barbeque-Nation/store/170506/menu/,Hyderabad,,,,Hyderabad,,Restaurant,barbeque nation,,kukatpally store 170506 menu,1
3658,computers world,14800,61,31.0,$0.10,2,14,https://magicpin.in/Jaipur/Shyam-Nagar/Electronics/Computer-World/store/299293/,Jaipur,,,,Jaipur,,,world,,shyam nagar electronics computer store 299293,1
3659,clothing shop,14800,79,31.0,$0.37,10,26,https://magicpin.in/india/Noida/All/Fashion/,Noida,,India,,Noida,,,,,all fashion,1
3660,city mall movie theatre,14800,14,111.0,$0.01,1,21,https://magicpin.in/india/Mumbai/R-City-Mall/Movie-Theater/,Mumbai,,India,,Mumbai,,,city mall movie,,theater,1
3661,ceat tyres manufacturing plant,12100,61,31.0,$0.09,4,17,https://magicpin.in/Mumbai/Nahur/Other/Ceat-Tyres-Manufacturing-Plant/store/988999/,Mumbai,,,,Mumbai,,,ceat tyres manufacturing plant,,nahur other store 988999,1
3662,ccd the square,14800,18,82.0,$0.08,4,19,https://magicpin.in/New-Delhi/Rajiv-Chowk/Restaurant/The-Square-By-Cafe-Coffee-Day/store/164c329/menu/,New Delhi,Delhi,India,North,New Delhi,,Restaurant,square,,rajiv chowk by coffee day store 164c329 menu,1
3663,cafe near by me,14800,11,291.0,$0.15,13,13,https://magicpin.in/india/Secunderabad/All/Restaurant/Cafe/,Secunderabad,,India,,Secunderabad,,Restaurant,,,all,1
3664,cafe dori,14800,32,31.0,$0,5,24,https://magicpin.in/Gurgaon/Sector-59/Restaurant/Cafe-Dori/store/1581a64/,Gurugram,,,,Gurugram,,Restaurant,dori,,gurgaon sector 59 store 1581a64,1
3665,cafe bayview,14800,17,87.0,$0.04,3,29,https://magicpin.in/Mumbai/Colaba/Restaurant/Bayview-Cafe/store/c1655/menu/,Mumbai,,,,Mumbai,Colaba,Restaurant,bayview,,store c1655 menu,1
3666,body sunscreen,14800,45,31.0,$0.18,100,53,https://magicpin.in/blog/category/beauty/best-body-sunscreen-india,,,India,,,,,body sunscreen,,blog category beauty best,1
3667,bmg mall rewari haryana,14800,37,31.0,$0.13,3,18,https://magicpin.in/Rewari/Model-Town/Entertainment/Bmg-Cinema/store/346475/,,,,,,,,bmg rewari,,model town entertainment cinema store 346475,1
3668,best wine in india,14800,85,31.0,$0,1,9,https://magicpin.in/blog/category/food-and-beverage/best-wine-brands-india,,,India,,,,Restaurant,best wine,,blog category beverage brands,1
3669,balaghat miraj cinema,14800,14,87.0,$0,1,21,https://magicpin.in/Balaghat/Balaghat/Restaurant/Miraj-Cinemas/store/300ca7/,,,,,,,Restaurant,balaghat miraj,,balaghat cinemas store 300ca7,1
3670,v v puram,14800,27,35.0,$0.18,2,22,https://magicpin.in/Bangalore/Vv-Puram/Restaurant/V.-V.-Puram-Food-Street-(Thindi-Beedi)/store/1a6258c/menu,Bengaluru,,,,Bengaluru,,Restaurant,puram,,bangalore vv puram street thindi beedi,1
3671,the leela palace chennai,14800,64,31.0,$0.72,47,24,https://magicpin.in/Chennai/Mrc-Nagar/Hotel/The-Leela-Palace-Chennai-Seaside-Modern-Palace-Hotel/store/20bb348,Chennai,,,,Chennai,,Hotel,leela palace,,mrc nagar seaside modern palace store 20bb348,1
3672,the boho house cocktail bar,9900,22,63.0,$0.05,5,23,https://magicpin.in/Pune/Balewadi/Restaurant/The-Boho-House-Cocktail-Bar/store/1a81a84/,Pune,,,,Pune,,Restaurant,boho house cocktail,,balewadi store 1a81a84,1
3673,taj vivanta hyderabad,14800,37,31.0,$0.19,52,33,"https://magicpin.in/Hyderabad/Begumpet/Restaurant/Viva,-Vivanta-By-Taj/store/858c2/menu",Hyderabad,,,,Hyderabad,,Restaurant,taj vivanta,,begumpet viva by store 858c2 menu,1
3674,oily skin face wash man,14800,33,31.0,$0.07,100,22,https://magicpin.in/blog/category/beauty/best-face-wash-oily-skin-for-men,,,,,,,,oily skin face wash,,blog category beauty best men,1
3675,nido craft kitchen & bar,12100,11,291.0,$0.16,7,19,https://magicpin.in/Bangalore/Sahakara-Nagar/Restaurant/Nido-Craft-Kitchen-&-Bar/store/170a67a,Bengaluru,,,,Bengaluru,,Restaurant,nido craft kitchen,,bangalore sahakara nagar store 170a67a,1
3676,next galleria mall musarambagh,9900,10,222.0,$0.55,4,19,"https://magicpin.in/Hyderabad/Next-Galleria-Mall,-Malakpet/Other/Next-Galleria-Mall-Musarambagh/store/18aa688/",Hyderabad,,,,Hyderabad,,,next galleria mall musarambagh,,malakpet other next galleria mall store 18aa688,1
3677,new hindi films on netflix,18100,28,31.0,$0,1,36,https://magicpin.in/blog/category/entertainment/bollywood-latest-movies-netflix,,,,,,,,netflix,,blog category entertainment bollywood latest movies,1
3678,new era hospital,12100,52,31.0,$0.16,4,25,https://magicpin.in/Navi-Mumbai/Sector-7/Healthcare/Newera-Hospitals/store/1957765/reviews/,Navi Mumbai,,,,Navi Mumbai,,,,,sector healthcare newera hospitals store 1957765,1
3679,napoli jaipur,14800,34,31.0,$0.08,5,22,https://magicpin.in/Jaipur/C-Scheme/Restaurant/Napoli-Pizzeria-&-Bistro/store/367502/delivery/,Jaipur,,,,Jaipur,,Restaurant,napoli,,scheme pizzeria bistro store 367502 delivery,1
3680,nandi toyota bangalore,14800,30,31.0,$0.44,7,16,https://magicpin.in/Bangalore/Kudlu-Gate/Other/Nandi-Toyota---Service---Hosur-Road/store/884c10/,Bengaluru,,,,Bengaluru,,,nandi toyota bangalore,,kudlu gate other service hosur road store 884c10,1
3681,madhavan park jayanagar,14800,21,63.0,$0.70,6,23,https://magicpin.in/Bangalore/Jayanagar-3Rd-Block/Restaurant/Madhavan-Park-Bajji-Shop/store/197479c/,Bengaluru,,,,Bengaluru,,Restaurant,madhavan park jayanagar,,bangalore 3rd block bajji shop store 197479c,1
3682,le petit four,12100,19,87.0,$0.11,6,39,https://magicpin.in/Puducherry/White-Town/Restaurant/Le-Petit-Four/store/3a6144/,,Puducherry,India,South,,,Restaurant,le petit four,,white town store 3a6144,1
3683,kapoor's cafe jayanagar,14800,17,87.0,$0.31,7,23,https://magicpin.in/Bangalore/Jayanagar/Restaurant/Kapoors-Cafe/store/2c4a83/reviews/,Bengaluru,,,,Bengaluru,,Restaurant,jayanagar,,bangalore kapoors store 2c4a83,1
3684,shinde vasti,14800,35,31.0,$0.09,5,18,https://magicpin.in/Pune/Shinde-Vasti/Other/Shinde-Vasti/store/1ac8808,Pune,,,,Pune,,,shinde vasti,,other shinde vasti store 1ac8808,1
3685,sapphire toys,14800,12,378.0,$0.11,11,26,https://magicpin.in/Bangalore/Jayanagar/Other/Sapphire-Toys/store/358495/,Bengaluru,,,,Bengaluru,,,sapphire toys,,bangalore jayanagar other store 358495,1
3686,samridhi apartment,9900,41,31.0,$0.35,8,18,"https://magicpin.in/New-Delhi/Sector-18a,-Dwarka,-Sector-18,-Dwarka/Other/Samridhi-Apartments/store/1b33a72/",New Delhi,Delhi,India,North,New Delhi,Sector 18,,samridhi,,18a dwarka dwarka other apartments store 1b33a72,1
