No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL,City,State,Country,Region,URL_Location,Category,Unknown,Remaining_data,Url_Keywords,Priority Rank
5307,papaya tree hotel,12100,44,25,$0.11,25,24,https://magicpin.in/Indore/Rau/Restaurant/Hills-View---Papaya-Tree-Hotel/store/129472/menu,Indore,Unknown,Unknown,Unknown,Indore,Restaurant,,,,1
5308,paashh mumbai,12100,37,25,$0.17,4,20,https://magicpin.in/Mumbai/Bandra-West/Restaurant/Paashh/store/1761025/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant,,,,1
5309,oh calcutta restaurant kolkata,9900,25,29,$0.06,6,26,https://magicpin.in/Kolkata/Forum-Mall/Restaurant/Oh!-Calcutta/store/19c156/menu,Kolkata,Unknown,Unknown,Unknown,Kolkata,Restaurant,,,,1
5310,hotel le ruchi the prince,14800,54,25,$0.33,24,36,https://magicpin.in/Mysore/Vijay-Nagar/Restaurant/Hotel-Ruchi-The-Prince/store/30098b/menu/,Mysuru,Unknown,Unknown,Unknown,Mysuru,Restaurant,,,,1
5311,hideaway café and bar,9900,15,136,$0.09,3,22,https://magicpin.in/Goa/Anjuna/Restaurant/Hideaway/store/3a3846/menu/,Anjuna,Goa,India,West,Anjuna,Restaurant,,,,1
5312,gym planet fitness near me,8100,23,39,$0.06,1,34,https://magicpin.in/Gurgaon/Gandhi-Nagar/Fitness/Fitness-Planet/store/c78146/,Gurugram,Unknown,Unknown,Unknown,Gurugram,Unknown,,,,1
5313,gokul pure veg,9900,20,67,$0.14,6,19,https://magicpin.in/Pune/Sukh-Sagar-Nagar,,,,,,,,,,1
5314,goa top restaurants,12100,31,25,$0.05,17,21,https://magicpin.in/blog/category/food-and-beverage/best-restaurants-goa,Unknown,Goa,India,West,Unknown,Restaurant,,,,1
5315,jyoti cineplex mp nagar,12100,7,309,$0.43,5,20,https://magicpin.in/Bhopal/Mp-Nagar/Entertainment/Jyoti-Cineplex/store/2057211/,Bhopal,Unknown,Unknown,Unknown,Bhopal,Unknown,,,,1
5316,juice salon,12100,11,309,$0.33,6,23,https://magicpin.in/Hyderabad/Banjara-Hills/Beauty/Juice-Salon/store/1780a7/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
5317,jaipur nightclub,12100,27,27,$0.05,9,23,https://magicpin.in/blog/category/food-and-beverage/jaipur-nights-top-nightclubs-lounges,Jaipur,Unknown,Unknown,Unknown,Jaipur,Unknown,,,,1
5318,inox lake city mall,12100,14,71,$0.05,3,21,https://magicpin.in/Udaipur/Lake-City-Mall/Restaurant/Inox-Cinemas/store/312091/,Udaipur,Unknown,Unknown,Unknown,Udaipur,Restaurant,,,,1
5319,krishna general stores,9900,11,238,$0.21,1,23,https://magicpin.in/Ghaziabad/Retailax-Shopping-Mall/Grocery/Shri-Krishna-General-Store/store/126045/photos,Ghaziabad,Unknown,Unknown,Unknown,Ghaziabad,Unknown,,,,1
5320,kovai thottathu varuval,9900,12,238,$0.05,2,32,https://magicpin.in/Karumathampatti/Karumathampatti/Restaurant/Kovai-Thottathu-Varuval/store/104a473/,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant,,,,1
5321,dmart nerul,9900,8,309,$0.28,5,18,https://magicpin.in/Navi-Mumbai/Sector-21,,,,,,,,,,1
5322,desi lane restaurant,14800,21,61,$0.03,1,22,https://magicpin.in/Kolkata/East-Topsia/Restaurant/Desi-Lane/store/384a61/menu,Kolkata,Unknown,Unknown,Unknown,Kolkata,Restaurant,,,,1
5323,deep singh punjabi dhaba,12100,19,90,$0.09,2,23,https://magicpin.in/Ahmedabad/Vatva/Restaurant/Baba-Deepsingh-Punjabi-Dhaba/store/413169/menu,Ahmedabad,Unknown,Unknown,Unknown,Ahmedabad,Restaurant,,,,1
5324,decathlon sports trivandrum,12100,9,238,$0.12,6,20,https://magicpin.in/Thiruvananthapuram/Ulloor/Fitness/Decathlon-Sports-Trivandrum/store/1970498/,Thiruvananthapuram,Unknown,Unknown,Unknown,Thiruvananthapuram,Unknown,,,,1
5325,deals on barbeque nation,12100,32,25,$0.29,7,14,https://magicpin.in/Bangalore/Kalyan-Nagar/Restaurant/Barbeque-Nation/store/1711497/vouchers/?amp=1,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant,,,,1
5326,d mart ghaziabad,12100,9,567,$0.12,6,20,https://magicpin.in/Ghaziabad/Fashion/brands/7805/Dmart/,Ghaziabad,Unknown,Unknown,Unknown,Ghaziabad,Unknown,,,,1
5327,copa villa,12100,18,71,$0.28,3,18,https://magicpin.in/Pune/Pimple-Saudagar/Restaurant/Copa-Villa/store/32a464/menu,Pune,Unknown,Unknown,Unknown,Pune,Restaurant,,,,1
5328,como agua,12100,19,61,$0.09,5,38,https://magicpin.in/Goa/Vagator/Restaurant/Como-Agua/store/1574633/menu/,Unknown,Goa,India,West,Unknown,Restaurant,,,,1
5329,chung wah,12100,24,39,$0.07,3,25,https://magicpin.in/Bangalore/Sarjapur-Road/Restaurant/Chung-Wah/store/21122/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant,,,,1
5330,chandravilas restaurant,12100,20,61,$0.13,3,24,https://magicpin.in/Ahmedabad/Ellis-Bridge/Restaurant/New-Chandravilas-Dining-Hall/store/520007,Ahmedabad,Unknown,Unknown,Unknown,Ahmedabad,Restaurant,,,,1
5331,chandra mall,12100,37,25,$0.15,5,22,https://magicpin.in/Chennai/Chandra-Metro-Mall/Restaurant/Inox-Cinemas/store/346568/,Chennai,Unknown,Unknown,Unknown,Chennai,Restaurant,,,,1
5332,champion restaurant,9900,35,25,$0.10,2,31,https://magicpin.in/Mumbai/Vile-Parle/Restaurant/Champion-Stores/store/1724b36/menu,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant,,,,1
5333,chai break kolkata,14800,30,25,$0,1,18,https://magicpin.in/Kolkata/Forum-Mall/Restaurant/Chai-Break/store/666286/,Kolkata,Unknown,Unknown,Unknown,Kolkata,Restaurant,,,,1
5334,cafes in rajouri garden,14800,26,27,$0,3,10,https://magicpin.in/india/New-Delhi/Rajouri-Garden/Restaurant/Coffee/,New Delhi,Delhi,India,North,New Delhi,Restaurant,,,,1
5335,cafe safar family restaurant,12100,19,67,$0.24,5,23,https://magicpin.in/Mumbai/Oshiwara/Restaurant/Cafe-Safar/store/24098/menu,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant,,,,1
5336,cafe nirvana,14800,30,25,$0.10,1,23,https://magicpin.in/Hyderabad/L-B-Nagar/Restaurant/Cafe-Nirvana/store/1551cac/?utm_source=gbp,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Restaurant,,,,1
5337,blue tokai coffee roasters connaught place n block,9900,14,136,$0.18,5,14,https://magicpin.in/New-Delhi/Connaught-Place-(Cp)/Restaurant/Blue-Tokai-Coffee-Roasters/store/57b372/,New Delhi,Delhi,India,North,New Delhi,Unknown,,,,1
5338,bismillah biryani,9900,21,52,$0.16,2,19,https://magicpin.in/Lucknow/Gomti-Nagar/Restaurant/Bismillah-Biryani/store/28158a/,Lucknow,Unknown,Unknown,Unknown,Lucknow,Restaurant,,,,1
5339,grt jewellers jayanagar,18100,14,90,$0.18,21,20,https://magicpin.in/Bangalore/Jayanagar-4th-Block/Fashion/Grt-Jewellers/store/105471,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
5340,forum mall kanakapura road,12100,38,25,$0.02,1,8,https://magicpin.in/Bangalore/Forum-Mall/Entertainment/Pvr-Superplex-Forum-Mall-South-Bengaluru/store/1a630a1,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
5341,firangi bake,8100,19,71,$0.03,3,22,https://magicpin.in/Bangalore/Rt-Nagar/Restaurant/Firangi-Bake/store/513288/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant,,,,1
5342,face scrub for men,14800,30,25,$0.08,99,39,https://magicpin.in/blog/category/beauty/best-face-scrubs-men,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
5343,effingut colaba,9900,39,25,$0.14,5,17,https://magicpin.in/Mumbai/Dockyard/Restaurant/Effingut/store/3553b8/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant,,,,1
5344,cafe ekante,12100,24,39,$0.03,3,22,https://magicpin.in/Kolkata/New-Town/Restaurant/Cafe-Ekante-Open-Air/store/573721/menu,Kolkata,Unknown,Unknown,Unknown,Kolkata,Restaurant,,,,1
5345,blackout club in jaipur,12100,31,25,$0.16,4,23,https://magicpin.in/Jaipur/C-Scheme/Restaurant/Blackout/store/1c053/menu/,Jaipur,Unknown,Unknown,Unknown,Jaipur,Restaurant,,,,1
5346,bhopal new market,12100,66,25,$0,1,16,https://magicpin.in/Bhopal/Db-City-Mall/Fashion/Fabindia/store/18ab263/,Bhopal,Unknown,Unknown,Unknown,Bhopal,Unknown,,,,1
5347,barbeque nation patna,9900,26,27,$0.02,2,16,https://magicpin.in/Patna/Patna-One-Mall/Restaurant/Barbeque-Nation/store/242815/,Patna,Unknown,Unknown,Unknown,Patna,Restaurant,,,,1
5348,balaji chowk,12100,17,71,$0.15,4,22,https://magicpin.in/New-Delhi/Mohan-Garden/Grocery/Balaji-General-Store/store/bc273,New Delhi,Delhi,India,North,New Delhi,Unknown,,,,1
5349,aura thai spa,12100,28,25,$0.43,6,12,https://magicpin.in/Bangalore/Indiranagar/Beauty/Aura-Thai-Spa/store/2bb89/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
5350,anupam sweets,12100,18,71,$0.13,2,21,https://magicpin.in/Panchkula/Sector-11/Restaurant/Anupam-Sweets/store/27227/menu,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant,,,,1
5351,altezza appaswamy real estates ltd,12100,40,25,$1.44,10,20,https://magicpin.in/Chennai/Nehru-Nagar/Other/Altezza-Appaswamy-Real-Estates-Ltd/store/20b6bc6,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
5352,alcohol store open now near me,12100,7,1177,$9.31,1,17,https://magicpin.in/india/Amritsar/All/Liquor-Store/,Amritsar,Unknown,Unknown,Unknown,Amritsar,Unknown,,,,1
5353,akhtar samosa,12100,21,61,$0.22,5,22,https://magicpin.in/Pune/Aundh/Restaurant/Akhtars-Samosa/store/29861c/menu,Pune,Unknown,Unknown,Unknown,Pune,Restaurant,,,,1
5354,ac restaurant near me,9900,10,309,$0.11,7,10,https://magicpin.in/india/Secunderabad/All/Restaurant/?feat=AC,Secunderabad,Unknown,Unknown,Unknown,Secunderabad,Restaurant,,,,1
5355,aadeshwari biryani center,12100,17,110,$0.09,2,26,https://magicpin.in/Mumbai/Kings-Circle/Restaurant/Aadeshwari-Biryani-Centre/store/155a8a7,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant,,,,1
5356,11 to 11 bar near me,9900,18,52,$0.04,6,21,https://magicpin.in/india/Pune/Pimpri-Chinchwad/Restaurant/?feat=SERVES_ALCOHOL,Pune,Unknown,Unknown,Unknown,Pune,Restaurant,,,,1
5357,sun residency,9900,34,25,$0.53,3,27,https://magicpin.in/@sun-residency_bh-bhulka-bhavan_surat,Surat,Unknown,Unknown,Unknown,Surat,Unknown,,,,1
5358,soam,12100,21,52,$0.17,3,25,https://magicpin.in/Mumbai/Chowpatty/Restaurant/Soam/store/23b94/menu/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant,,,,1
5359,sitara grand lb nagar,9900,41,25,$0.32,18,19,https://magicpin.in/Hyderabad/L-B-Nagar/Restaurant/Hotel-Sitara-Grand/store/592a62/menu,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Restaurant,,,,1
5360,show to watch on netflix,12100,28,25,$0,1,68,https://magicpin.in/blog/category/entertainment/25-best-shows-netflix-india,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
5361,shiv kailash dairy pune,12100,16,136,$0.29,3,23,https://magicpin.in/Pune/Camp-Area/Restaurant/Shiv-Kailash/store/8346c/menu,Pune,Unknown,Unknown,Unknown,Pune,Restaurant,,,,1
5362,shifu momos,12100,12,238,$0.10,2,23,https://magicpin.in/Kochi/Panampilly/Restaurant/ShifuS-Momos/store/5a719b/,Kochi,Unknown,Unknown,Unknown,Kochi,Restaurant,,,,1
5363,sham fashion mall chandigarh,12100,18,61,$0.28,5,25,https://magicpin.in/Chandigarh/Sector-34/Fashion/Sham-Fashion-Mall/store/16c951,Unknown,Chandigarh,India,North,Unknown,Unknown,,,,1
5364,sagar chinese,9900,28,32,$0.08,3,19,https://magicpin.in/Mumbai/Juhu/Restaurant/Sagar-Chinese/store/5ab40c/menu,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant,,,,1
5365,the quorum mumbai,12100,57,25,$0.20,5,20,https://magicpin.in/Mumbai/Lower-Parel/Fitness/The-Quorum/store/1531a0c/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
5366,the happy yard,12100,18,90,$1.69,3,21,https://magicpin.in/Hyderabad/Jubilee-Hills/Restaurant/The-Happy-Yard-Bar-&-Kitchen/store/1757873,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Restaurant,,,,1
5367,tenzin kitchen tibetan restaurant,9900,16,110,$0.17,5,22,https://magicpin.in/Bangalore/Nexus-Mall-Koramangala,,,,,,,,,,1
5368,taqashi mandi,9900,18,71,$0.05,1,22,https://magicpin.in/Kochi/Paravur/Restaurant/Taqashi/store/164c10b/menu,Kochi,Unknown,Unknown,Unknown,Kochi,Restaurant,,,,1
5369,surabhi apartments,9900,31,25,$0.23,5,18,https://magicpin.in/Bangalore/Bilekahalli/Other/Surabhi-Apartments/store/1b0bc20/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
5370,mobile market chandigarh,9900,18,67,$0.04,1,27,https://magicpin.in/india/Chandigarh/Sector-22/Electronics/Mobile/,Unknown,Chandigarh,India,North,Unknown,Unknown,,,,1
5371,meenakshi bhavan,9900,21,67,$0.04,1,21,https://magicpin.in/Chennai/K.k.-Nagar/Restaurant/Meenakshi-Bhavan/store/1566083,Chennai,Unknown,Unknown,Unknown,Chennai,Restaurant,,,,1
5372,matunga gymkhana,9900,21,52,$0.27,4,17,https://magicpin.in/Mumbai/Matunga-East/Fitness/Matunga-Gymkhana/store/9c341/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
5373,marina swimming pool,9900,27,29,$0.10,2,22,https://magicpin.in/Chennai/Chepauk/Fitness/Marina-Swimming-Pool/store/20bb19b,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
5374,mall of faridabad,12100,25,27,$0.03,8,19,https://magicpin.in/@pacific-mall-faridabad,Faridabad,Unknown,Unknown,Unknown,Faridabad,Unknown,,,,1
5375,mahanagar gas cng pump,12100,12,238,$0.18,1,19,https://magicpin.in/Mumbai/Byculla/Restaurant/Mahanagar-Gas-Cng-Pump/store/38770a/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant,,,,1
5376,magic shop,9900,46,25,$0.09,10,39,https://magicpin.in/Ahmedabad/Navjivan/Other/Magic-Shop/store/884279/,Ahmedabad,Unknown,Unknown,Unknown,Ahmedabad,Unknown,,,,1
5377,madurai inox,12100,28,25,$0,1,23,https://magicpin.in/Madurai/Vishaal-De-Mal/Restaurant/Inox-Canteen/store/6781c8/,Madurai,Unknown,Unknown,Unknown,Madurai,Restaurant,,,,1
5378,lajpat nagar central market,9900,28,26,$0,1,21,https://magicpin.in/blog/india/delhi/Travel/lajpat-nagar-market-guide,Delhi,Delhi,India,North,Delhi,Tourism,,,,1
5379,kk cinemas,12100,26,25,$0.03,1,18,https://magicpin.in/Chennai/Minjur/Entertainment/Kk-Cinemas/store/a75291/,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
5380,kisan bazar,9900,29,26,$0,1,25,https://magicpin.in/Lucknow/Vibhuti-Khand/Grocery/Kisan-Bazar/store/98029b/,Lucknow,Unknown,Unknown,Unknown,Lucknow,Unknown,,,,1
5381,kingdome klub & kitchen,12100,20,52,$0.06,1,20,https://magicpin.in/Hyderabad/Financial-District/Other/Kingdome-Klub-&-Kitchen---Best-Night-Club-In-Hyderabad/store/19b148a/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
5382,kaleva,9900,32,25,$0.13,2,32,https://magicpin.in/New-Delhi/Gole-Market/Restaurant/Kaleva/store/1860b6c,New Delhi,Delhi,India,North,New Delhi,Restaurant,,,,1
5383,jaipur lmb hotel,12100,42,25,$0.19,16,21,https://magicpin.in/Jaipur/Pink-City/Restaurant/Laxmi-Misthan-Bhandar---Lmb/store/1c2c7/menu/,Jaipur,Unknown,Unknown,Unknown,Jaipur,Restaurant,,,,1
5384,zora mall raipur,12100,23,52,$0.86,1,15,https://magicpin.in/india/Raipur/Zora-The-Mall/,Raipur,Unknown,Unknown,Unknown,Raipur,Unknown,,,,1
5385,wine shop g town,9900,26,27,$0,1,19,https://magicpin.in/Gurgaon/Sector-45/Liquor-Wine-Store/G-Town-Wines/store/899357,Gurugram,Unknown,Unknown,Unknown,Gurugram,Unknown,,,,1
5386,vr mall inox surat,12100,14,71,$0.02,3,21,https://magicpin.in/Surat/Vr-Mall/Restaurant/Inox-Cinemas/store/346459/,Surat,Unknown,Unknown,Unknown,Surat,Restaurant,,,,1
5387,spice kraft,12100,22,61,$0,3,22,https://magicpin.in/Kolkata/Ballygunge-Phari/Restaurant/Spice-Kraft/store/1a0020/menu/,Kolkata,Unknown,Unknown,Unknown,Kolkata,Restaurant,,,,1
5388,sonoscan malda,9900,23,27,$0.46,2,17,https://magicpin.in/Kolkata/Malda/Restaurant/Sonoscan-Healthcare-Pvt-Ltd/store/a403b7/,Kolkata,Unknown,Unknown,Unknown,Kolkata,Restaurant,,,,1
5389,sitaram stationers,9900,31,25,$0.57,5,28,https://magicpin.in/New-Delhi/Lajpat-Nagar-2/Bookstore/Sitaram-Stationer/store/2b630b/reviews/,New Delhi,Delhi,India,North,New Delhi,Unknown,,,,1
5390,siddiq kabab center,12100,21,61,$0.21,4,23,https://magicpin.in/Bangalore/Richmond-Town/Restaurant/Siddiq-Kabab-Centre/store/108c08,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant,,,,1
5391,shop women's clothing near me,12100,22,52,$0.10,28,20,https://magicpin.in/india/Noida/All/Fashion/,Noida,Unknown,Unknown,Unknown,Noida,Unknown,,,,1
5392,sethi dhaba,9900,61,25,$0.07,2,22,https://magicpin.in/Chandigarh/Zirakpur/Restaurant/Sethi-Dhaba/store/27768/,Unknown,Chandigarh,India,North,Unknown,Restaurant,,,,1
5393,savoury sea shell restaurant and banquets,12100,18,71,$0.21,11,19,https://magicpin.in/Chennai/Anna-Nagar-East/Restaurant/Savoury-Sea-Shell/store/87948/menu,Chennai,Unknown,Unknown,Unknown,Chennai,Restaurant,,,,1
5394,roastery coffee house dwarka,9900,28,25,$0.30,3,22,https://magicpin.in/New-Delhi/Sector-17,,,,,,,,,,1
5395,restaurants in ub city bangalore,12100,32,25,$0.05,6,20,https://magicpin.in/india/Bangalore/Ub-City-Mall/Restaurant/South-Indian/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant,,,,1
5396,tapkir chowk,9900,16,71,$0.10,7,18,https://magicpin.in/Pune/Kalewadi/Pharmacy/Medplus-Tapkir-Chowk-Pimpri-Chinchwad/store/1892025/,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
5397,tandoori night,9900,35,25,$0.10,1,25,https://magicpin.in/Mumbai/Borivali-West/Restaurant/Tandoori-Nights/store/29371/menu/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant,,,,1
5398,srushti hospital,9900,37,25,$0.37,4,16,https://magicpin.in/Bangalore/Bommanahalli/Healthcare/Srushti-Hospital/store/17b5c54/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
5399,spp gardens,14800,52,25,$0.09,7,25,https://magicpin.in/Chennai/Valasaravakkam/Entertainment/Spp-Gardens:-Indoor-and-Outdoor-Wedding-Venues-In-Chennai/store/18c9309,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
5400,papaya tree hotel indore,12100,31,25,$0.10,27,17,https://magicpin.in/Indore/Rau/Restaurant/Hills-View---Papaya-Tree-Hotel/store/129472/menu/,Indore,Unknown,Unknown,Unknown,Indore,Restaurant,,,,1
5401,nice juice centre,12100,44,25,$0,3,17,https://magicpin.in/Hyderabad/Tolichowki/Restaurant/Nice-Juice-Centre/store/86745/photos/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Restaurant,,,,1
5402,nice books to read,12100,55,25,$0.05,87,70,https://magicpin.in/blog/category/entertainment/best-books-to-read,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
5403,nh 37 restaurant,12100,28,26,$0,4,18,https://magicpin.in/Pune/Model-Colony/Restaurant/Nh-37-Dhaba/store/89b09/reviews,Pune,Unknown,Unknown,Unknown,Pune,Restaurant,,,,1
5404,new mangalore store,12100,22,39,$0.33,5,21,https://magicpin.in/Bangalore/Hsr/Grocery/New-Mangalore-Stores/store/31204a/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
5405,new andhra meals hotel chennai,9900,16,71,$0.13,4,22,https://magicpin.in/Chennai/T.-Nagar/Restaurant/New-Andhra-Meals-Hotel/store/87b91/menu,Chennai,Unknown,Unknown,Unknown,Chennai,Restaurant,,,,1
5406,netflix best series,12100,34,25,$0,1,16,https://magicpin.in/blog/category/entertainment/25-best-shows-netflix-india,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
5407,nehru place computer market delhi,12100,26,29,$0.12,3,24,https://magicpin.in/New-Delhi/Nehru-Place/Electronics/Nehru-Place-Computer-Market/store/188195a/,New Delhi,Delhi,India,North,New Delhi,Unknown,,,,1
5408,nearest jewellery shops,12100,22,52,$0.28,45,31,https://magicpin.in/india/Howrah/All/Jewellery-Store/,Howrah,Unknown,Unknown,Unknown,Howrah,Unknown,,,,1
5409,mrp wine shop,9900,12,238,$0,1,22,https://magicpin.in/Mangalore/Kodailbail/Restaurant/Mrp-Wine-Shop/store/ca1632/,Mangaluru,Unknown,Unknown,Unknown,Mangaluru,Restaurant,,,,1
5410,mi piaci mehrauli,8100,28,27,$0.44,3,20,https://magicpin.in/New-Delhi/The-Kila-At-Seven-Style-Mile/Restaurant/Mi-Piaci-Mehrauli/store/19388a9/,New Delhi,Delhi,India,North,New Delhi,Restaurant,,,,1
5411,men's haircut salons near me,12100,16,110,$0.11,16,20,https://magicpin.in/india/Greater-Noida/All/Beauty/Haircut/?feat=MALE,Greater Noida,Unknown,Unknown,Unknown,Greater Noida,Unknown,,,,1
5412,mcdonalds mg road bangalore,12100,10,309,$0.07,1,19,https://magicpin.in/blog/india/bangalore/food-and-beverage/best-mcdonalds-outlets-in-bangalore,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
5413,sammy's,12100,43,25,$0,1,21,https://magicpin.in/Bangalore/Ganga-Nagar/Other/SammyS-Dreamland-Co.,,,,,,,,,,1
5414,rumaan hotel tolichowki,9900,22,52,$0.06,7,21,https://magicpin.in/Hyderabad/Tolichowki/Restaurant/Hotel-Rumaan/store/85583/menu,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Restaurant,,,,1
5415,rotti mane,12100,17,110,$0.16,2,21,https://magicpin.in/Bangalore/Bannerghatta-Road/Restaurant/Rotti-Mane/store/5635a9/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant,,,,1
5416,restaurants in nungambakkam,14800,23,39,$0,4,19,https://magicpin.in/india/Chennai/Nungambakkam/Restaurant/,Chennai,Unknown,Unknown,Unknown,Chennai,Restaurant,,,,1
5417,rajus kitchen,12100,22,52,$0.08,2,22,https://magicpin.in/Mumbai/Bhayandar/Restaurant/RajuS-Kitchen/store/619a73/menu/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant,,,,1
5418,raja gobi jp nagar,9900,15,136,$0.24,16,27,https://magicpin.in/Bangalore/Bannerghatta-Road/Restaurant/Raja-Gobi-Centre/store/334217,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant,,,,1
5419,radha krishna theater,12100,24,29,$0.05,1,21,https://magicpin.in/Bangalore/Rt-Nagar/Other/Sri-Radhakrishna-Theatre/store/34918b/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
5420,r mall,12100,41,25,$0,4,23,https://magicpin.in/Mumbai/R-Mall/Other/R-Mall,,,,,,,,,,1
5421,pvr cinemas panipat,9900,26,25,$0.04,2,21,https://magicpin.in/Panipat/Prakash-Nagar/Entertainment/Pvr-Cinemas-Panipat/store/201cc7c/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
5422,pvr cinema hubli,12100,16,71,$0.05,1,20,https://magicpin.in/Hubballi/Old-Hubli/Entertainment/Pvr-Cinemas/store/346498,Hubballi,Unknown,Unknown,Unknown,Hubballi,Unknown,,,,1
5423,pizza burst,12100,32,25,$0.09,1,25,https://magicpin.in/Indore/Sapna-Sangeeta/Restaurant/Pizza-Burst/store/54654b/,Indore,Unknown,Unknown,Unknown,Indore,Restaurant,,,,1
5424,ping's cafe orient,12100,33,25,$0.08,3,22,https://magicpin.in/Kolkata/Camac-Street-Area/Restaurant/PingS-Cafe-Orient/store/1a0677/,Kolkata,Unknown,Unknown,Unknown,Kolkata,Restaurant,,,,1
5425,pind di gali,9900,21,52,$0.12,3,22,https://magicpin.in/Vadodara/Bhayli/Restaurant/Pind-Di-Gali---Taste-Of-Punjab/store/16a1588/,Vadodara,Punjab,India,North,Vadodara,Restaurant,,,,1
5426,palace sheesh mahal bangalore,12100,39,25,$0.12,6,21,https://magicpin.in/Bangalore/Jayamahal,,,,,,,,,,1
5427,kerala cafe fort kochi,9900,29,25,$0.01,3,19,https://magicpin.in/Kochi/Fort/Restaurant/Kerala-Cafe/store/28836a/photos/,Kochi,Kerala,India,South,Kochi,Restaurant,,,,1
5428,good vibes only cafe,9900,12,238,$0.10,4,29,https://magicpin.in/Hyderabad/Manikonda/Restaurant/Good-Vibes-Only-Cafe/store/4c178c/menu/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Restaurant,,,,1
5429,golden apartment,12100,64,25,$0.18,3,19,https://magicpin.in/@golden-apartment_bamnoli_new-delhi,New Delhi,Delhi,India,North,New Delhi,Unknown,,,,1
5430,gokul restaurant,12100,24,52,$0.12,3,22,https://magicpin.in/Ahmedabad/Vastrapur/Restaurant/The-Gokul-Restaurant/store/16ab1c8/menu,Ahmedabad,Unknown,Unknown,Unknown,Ahmedabad,Restaurant,,,,1
