No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL,City,State,Country,Region,URL_Location,Category,Unknown,Remaining_data,Url_Keywords,Priority Rank
5300,kaka nagar,9900,9,334,$0.08,3,20,https://lbb.in/delhi/kaka-nagar-dargah-3e85af/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
5301,juice adventures,9900,16,74,$0.30,10,26,https://lbb.in/mumbai/juice-adventures-f3e683/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
5302,iskate by roseate,9900,50,20,$0.18,5,20,https://lbb.in/delhi/iskate-gurgaon-7a5cc5/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
5303,happy happy hours,9900,36,20,$0.05,1,45,https://lbb.in/mumbai/late-happy-hours/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
5304,gucci women's fragrance,9900,29,20,$0.07,97,32,https://lbb.in/all/best-gucci-perfume-for-women/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
5305,good men's shoes brands,9900,23,26,$0.06,100,23,https://lbb.in/bangalore/indian-shoe-brands-for-men/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
5306,black friday sale h and m,9900,33,20,$0.04,92,34,https://lbb.in/delhi/50-off-la-senza-hnm-nykaa-black-friday-sale/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
5307,best veg restaurants hyderabad,9900,34,20,$0.10,10,11,https://lbb.in/hyderabad/vegetarian-restaurants-hyderabad/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Restaurant,,,,1
5308,best misal near me,9900,15,111,$0.02,3,22,https://lbb.in/mumbai/misal-pav-in-mumbai/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
5309,best athletic shoe for flat feet,9900,38,20,$0.05,8,24,https://lbb.in/all/best-shoes-flat-feet/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
5310,best air cleaner for home,9900,62,20,$0.25,98,37,https://lbb.in/all/top-air-purifiers-to-buy-online/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
5311,arulmigu kapaleeswarar temple,9900,26,22,$0.11,10,32,https://lbb.in/chennai/arulmigu-kapaleeshwarar-temple-7e56bb/,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
5312,145 the mill,9900,21,42,$0.10,3,21,https://lbb.in/mumbai/145-now-in-the-mills-e5ec95/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
5313,west bengal tourist places,9900,91,20,$0.09,2,8,https://go.lbb.in/12DodMKle1b,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
5314,walk in street indiranagar,9900,9,253,$0.13,5,31,https://lbb.in/bangalore/100-feet-road-indiranagar-bangalore/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
5315,valluvar kottam high road,9900,41,20,$0.22,6,29,https://lbb.in/chennai/valluvar-kottam-monument-nungambakkam-chennai/,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
5316,tumble house,9900,19,74,$0.46,3,18,https://lbb.in/delhi/tumble-house-defence-colony/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
5317,zing rooftop,9900,23,32,$0.07,2,21,https://lbb.in/hyderabad/zing-sky-bar-and-lounge-cda740/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
5318,waari book cafe pune,9900,9,334,$0.07,3,21,https://lbb.in/pune/waari-cafe-kothrud/,Pune,Unknown,Unknown,Unknown,Pune,Restaurant,,,,1
5319,vritta,9900,32,20,$0,1,24,https://lbb.in/shop/m/vritta-76402350454/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
5320,types of pants for women,12100,14,148,$0.14,85,34,https://lbb.in/all/types-of-pants-women/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
5321,tung nam eating house,9900,19,55,$0.23,2,23,https://lbb.in/kolkata/chinese-by-the-chinese-for-1898cf/,Kolkata,Unknown,Unknown,Unknown,Kolkata,Unknown,,,,1
5322,trishna restaurant mumbai,8100,20,50,$0.80,1,25,https://lbb.in/mumbai/trishna-6e6cb3/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
5323,top 10 mumbai ganesh murti,9900,17,74,$0.05,1,22,https://lbb.in/mumbai/best-pandals-mumbai-ganeshotsav/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
5324,top 10 brand perfume for women,9900,33,20,$0.07,99,24,https://lbb.in/all/top-perfume-brands/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
5325,toit mumbai,27100,17,55,$0,8,29,https://lbb.in/mumbai/toit-taproom-kitchen-first-look/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
5326,thyme & whisk whitefield vegetarian restaurant in whitefield,8100,43,20,$0.15,5,21,https://lbb.in/bangalore/thyme-and-whisk-vegetarian-restaurant-jayanagar-bangalore/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant,,,,1
5327,three kings chapel,9900,6,963,$0.11,2,24,https://lbb.in/goa/wander-haunted-spirits-3-kings-chapel/,Unknown,Goa,India,West,Unknown,Unknown,,,,1
5328,tangerine arts studio mumbai,9900,17,90,$0.18,4,19,https://lbb.in/mumbai/tangerine-arts-studio-9aff44/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
5329,support bras for large breast,6600,21,58,$0.09,1,21,https://lbb.in/all/best-bras-heavy-breasts/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
5330,store 24/7,9900,9,464,$0.12,2,22,https://lbb.in/delhi/bunbutterchai-6706f6/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
5331,spas in goa india,9900,25,26,$0.50,56,34,https://lbb.in/goa/relax-take-time-xxx-spas-need-visit-north-goa/,Unknown,Goa,India,West,Unknown,Unknown,,,,1
5332,sp biryani,18100,11,195,$0.19,5,25,https://lbb.in/pune/sps-biryani-house-c36e47/,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
5333,south kolkata durga puja,9900,10,464,$0,1,7,https://lbb.in/kolkata/9-best-pujo-pandals-south-kolkata/,Kolkata,Unknown,Unknown,Unknown,Kolkata,Unknown,,,,1
5334,so the sky kitchen,9900,10,253,$0.17,2,21,https://lbb.in/hyderabad/flat-50-off-on-food-49c820/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
5335,snooker club near me,9900,12,195,$0.02,1,20,https://lbb.in/hyderabad/snooker-hyderabad/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
5336,smokey eye makeup,9900,22,42,$0.11,5,17,https://lbb.in/all/smokey-eye-makeup/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
5337,shampoo for greasy scalp,9900,61,20,$0.07,99,25,https://lbb.in/delhi/shampoos-for-oily-scalp/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
5338,sector 43 gurgaon,9900,51,20,$0.13,2,19,https://lbb.in/delhi/locality/sector-43-gurgaon/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
5339,saroornagar lake,9900,17,90,$0.08,5,26,https://lbb.in/hyderabad/saroornagar-lake-hyderabad/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
5340,sante spa cuisine bkc,9900,12,195,$0.20,3,34,https://lbb.in/mumbai/sante-spa-cuisine-BKC/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
5341,rustomjee ice cream,9900,11,334,$0.04,1,24,https://lbb.in/mumbai/k-rustom-ice-cream/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
5342,hungry hippie,9900,19,58,$0.14,3,15,https://lbb.in/bangalore/hungry-hippie-koramangala/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
5343,home bakes near me,9900,8,652,$0.08,57,22,https://lbb.in/delhi/home-bakers-delhi/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
5344,hashboosh,9900,17,74,$0.74,100,64,https://lbb.in/bangalore/hashboosh-crowd-designed-brand-online/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
5345,hard rock cafe in kolkata,9900,14,111,$0,1,21,https://lbb.in/kolkata/first-look-hard-rock-cafe-got-peek-whats-inside/,Kolkata,Unknown,Unknown,Unknown,Kolkata,Restaurant,,,,1
5346,gucci ladies perfume,9900,26,23,$0.07,98,29,https://lbb.in/all/best-gucci-perfume-for-women/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
5347,gucci fragrances women,9900,26,26,$0.07,97,30,https://lbb.in/all/best-gucci-perfume-for-women/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
5348,gucci female perfume,9900,29,21,$0.07,98,37,https://lbb.in/all/best-gucci-perfume-for-women/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
5349,grand mall velachery,9900,14,74,$0.03,1,22,https://lbb.in/chennai/grand-square-velachery-top-things-to-do-chennai/,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
5350,good perfumes for men in india,9900,47,20,$0.14,100,12,https://lbb.in/all/perfumes-for-men-buy-online/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
5351,good online shopping websites,9900,53,20,$0.11,56,67,https://lbb.in/delhi/best-online-shopping-websites/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
5352,golconda fort hyderabad timings,9900,50,20,$0,1,19,https://lbb.in/hyderabad/golconda-fort-hyderabad/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
5353,francis xavier cathedral,9900,30,21,$0.13,4,41,https://lbb.in/bangalore/st-francis-xaviers-cathedral-0c0e90/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
5354,forum mall bangalore,9900,43,20,$0,1,16,https://lbb.in/bangalore/mall/forum-mall-bangalore/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
5355,fisherman's village resort,9900,19,50,$0.37,2,24,https://lbb.in/mumbai/an-amazing-weekend-getaway-resort-eefc50/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Hotel,,,,1
5356,film names malayalam,9900,27,20,$0,1,15,https://lbb.in/all/best-malayalam-movies/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
5357,expensive perfume for men,9900,57,20,$0.06,97,19,https://lbb.in/all/perfumes-for-men-buy-online/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
5358,dress rental,9900,19,58,$0.12,9,23,https://lbb.in/delhi/wedding-clothes-on-rent/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
5359,rajgad fort base 2,8100,16,90,$0.25,4,17,https://lbb.in/pune/69838/,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
5360,rajabai clock tower,9900,38,20,$0.10,8,30,https://lbb.in/mumbai/rajabhai-tower-9918d1/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
5361,purse brands,12100,71,20,$0.08,99,51,https://lbb.in/mumbai/buy-bags-mumbai-shopping/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
5362,pune cafe,9900,24,42,$0.03,4,23,https://lbb.in/pune/best-cafes-in-pune/,Pune,Unknown,Unknown,Unknown,Pune,Restaurant,,,,1
5363,play mania sports lounge,9900,26,22,$0.09,4,18,https://lbb.in/bangalore/play-mania-db7e50?masterRef=true,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
5364,planetarium in bangalore,9900,26,23,$0.46,1,16,https://lbb.in/bangalore/planetarium-bangalore-star-gazing/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
5365,pashan in pune,9900,53,20,$0.08,3,20,https://lbb.in/pune/locality/pashan-pune/,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
5366,paranormal investigation,9900,35,20,$0,1,41,https://lbb.in/bangalore/paranormal-investigators/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
5367,pali village cafe bandra west,9900,21,32,$0.08,1,23,https://lbb.in/mumbai/pali-village-cafe-bandra/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant,,,,1
5368,paharganj market,9900,3,1603,$0,1,21,https://lbb.in/delhi/where-to-shop-in-paharganj-on-a-budget/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
5369,oval maidan,9900,11,253,$0.12,3,23,https://lbb.in/mumbai/oval-maidan-c4443f/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
5370,oota company bangalore,9900,16,90,$0.27,3,21,https://lbb.in/bangalore/bengaluru-oota-company/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
5371,noida spa,9900,20,50,$0.12,37,17,https://lbb.in/delhi/best-spas-noida/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
5372,new movie on prime,9900,54,20,$1,2,50,https://lbb.in/pune/new-movies-to-watch-on-amazon-prime/,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
5373,nalban park,9900,21,55,$0.25,4,20,https://lbb.in/kolkata/nalban-fishery-complex-34d456/,Kolkata,Unknown,Unknown,Unknown,Kolkata,Unknown,,,,1
5374,mylari hotel agrahara,8100,54,20,$0.76,3,23,https://lbb.in/bangalore/mylari-dosa-at-original-hotel-vinayaka-mylari-mysore/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Hotel,,,,1
5375,motherland cafe,9900,24,42,$0.09,2,22,https://lbb.in/kolkata/motherland-5d8a51/,Kolkata,Unknown,Unknown,Unknown,Kolkata,Unknown,,,,1
5376,mapusa goa market,9900,5,3009,$0,1,12,https://lbb.in/goa/mapusa-market-five-reasons/,Unknown,Goa,India,West,Unknown,Unknown,,,,1
5377,manam chocolate delhi,9900,30,20,$0.13,14,21,https://lbb.in/places/Manam-Chocolate-malviya-nagar-7895d2/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
5378,mall thane,9900,28,22,$0.02,6,22,https://lbb.in/mumbai/malls-in-thane/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
5379,mahavir harina vanasthali national park,9900,18,58,$0.10,3,23,https://lbb.in/hyderabad/mahavir-harina-vanasthali-national-park-1bd438/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
5380,mahatma phule sanskrutik bhavan,9900,18,55,$0.20,6,20,https://merchant.lbb.in/merchant/business-details/Mahatma-Phule-Sanskrutik-Bhavan-pune-25fc92,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
5381,largest shopping mall in hyderabad,9900,35,20,$0.06,1,27,https://lbb.in/hyderabad/best-malls-hyderabad/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
5382,largest malls in hyderabad,9900,29,20,$0.06,1,32,https://lbb.in/hyderabad/best-malls-hyderabad/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
5383,large breast support bra,6600,30,20,$0.09,1,30,https://lbb.in/all/best-bras-heavy-breasts/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
5384,hashboosh,9900,17,74,$0.74,100,64,https://lbb.in/bangalore/hashboosh-crowd-designed-brand-online/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
5385,hard rock cafe in kolkata,9900,14,111,$0,1,21,https://lbb.in/kolkata/first-look-hard-rock-cafe-got-peek-whats-inside/,Kolkata,Unknown,Unknown,Unknown,Kolkata,Restaurant,,,,1
5386,gucci ladies perfume,9900,26,23,$0.07,98,29,https://lbb.in/all/best-gucci-perfume-for-women/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
5387,gucci fragrances women,9900,26,26,$0.07,97,30,https://lbb.in/all/best-gucci-perfume-for-women/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
5388,gucci female perfume,9900,29,21,$0.07,98,37,https://lbb.in/all/best-gucci-perfume-for-women/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
5389,grand mall velachery,9900,14,74,$0.03,1,22,https://lbb.in/chennai/grand-square-velachery-top-things-to-do-chennai/,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
5390,good perfumes for men in india,9900,47,20,$0.14,100,12,https://lbb.in/all/perfumes-for-men-buy-online/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
5391,good online shopping websites,9900,53,20,$0.11,56,67,https://lbb.in/delhi/best-online-shopping-websites/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
5392,golconda fort hyderabad timings,9900,50,20,$0,1,19,https://lbb.in/hyderabad/golconda-fort-hyderabad/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
5393,francis xavier cathedral,9900,30,21,$0.13,4,41,https://lbb.in/bangalore/st-francis-xaviers-cathedral-0c0e90/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
5394,forum mall bangalore,9900,43,20,$0,1,16,https://lbb.in/bangalore/mall/forum-mall-bangalore/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
5395,fisherman's village resort,9900,19,50,$0.37,2,24,https://lbb.in/mumbai/an-amazing-weekend-getaway-resort-eefc50/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Hotel,,,,1
5396,film names malayalam,9900,27,20,$0,1,15,https://lbb.in/all/best-malayalam-movies/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
5397,expensive perfume for men,9900,57,20,$0.06,97,19,https://lbb.in/all/perfumes-for-men-buy-online/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
5398,dress rental,9900,19,58,$0.12,9,23,https://lbb.in/delhi/wedding-clothes-on-rent/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
5399,breweries online ordering,9900,33,20,$0,1,24,https://lbb.in/bangalore/buy-beer-growlers-from-these-places-bangalore/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
5400,biggest mall in hyderabad,9900,27,21,$0.06,1,29,https://lbb.in/hyderabad/best-malls-hyderabad/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
5401,bhima jewellers chennai,9900,19,42,$0.26,28,28,https://lbb.in/places/Bhima-Jewellers-tnagar-0e2fb0/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
5402,best shoe brands for men,9900,22,32,$0.07,100,15,https://lbb.in/bangalore/indian-shoe-brands-for-men/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
5403,best rosemary oil for hair growth,9900,30,20,$0.18,100,38,https://lbb.in/all/rosemary-oil-best-brand/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
5404,best pubs in hyd,9900,35,20,$0.02,1,31,https://lbb.in/hyderabad/post/bars-and-nightlife/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
5405,best pub in hyderabad,9900,86,20,$0.03,1,8,https://go.lbb.in/6xQLMXAz60b,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
5406,best coffee brand,12100,14,111,$0.06,97,27,https://lbb.in/bangalore/order-coffee-powder-online/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
5407,ber sarai market,9900,20,42,$0.02,1,19,https://lbb.in/places/Ber-Sarai-Market-munirka-7dd98a/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
5408,august kranti maidan,9900,9,464,$0.20,4,25,https://lbb.in/mumbai/august-kranti-maidan-9918d5/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
5409,10 niacinamide serum,9900,44,20,$0.11,100,28,https://lbb.in/shop/product/10-niacinamide-face-serum-for-acne-marks-blemishes-and-open-pores/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
5410,utsav chowk,8100,71,20,$0.21,4,21,https://lbb.in/mumbai/utsav-dhaba-kharghar/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
5411,vegetarian hotels in hyderabad,9900,38,20,$0.03,10,24,https://lbb.in/hyderabad/vegetarian-restaurants-hyderabad/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Restaurant,,,,1
5412,wine store open near me,9900,8,652,$0,1,15,https://lbb.in/kolkata/shops-in-kolkata-for-wines/,Kolkata,Unknown,Unknown,Unknown,Kolkata,Unknown,,,,1
5413,washing clothes near me,8100,11,253,$0.30,30,50,https://lbb.in/delhi/laundromats-in-the-city-wash-dry-clean-clothes-fold/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
5414,wine and liquor store,9900,21,42,$0,1,14,https://lbb.in/hyderabad/best-wine-shops/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
5415,yousufguda hyderabad telangana,9900,75,20,$0.11,5,37,https://lbb.in/hyderabad/locality/yousufguda-hyderabad/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
5416,top condom brands,9900,72,20,$0.03,46,27,https://lbb.in/delhi/best-condom-brands-in-india/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
5417,tk falls road,9900,19,58,$0.08,4,28,https://lbb.in/bangalore/thottikallu-falls-off-kanakpura-road-near-bangalore/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
5418,the spice town,12100,26,26,$0.18,3,35,https://lbb.in/bangalore/the-spice-town-first-536607/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
5419,taste of lebanese,9900,27,23,$0.15,2,21,https://lbb.in/mumbai/bringing-you-the-lebanese-experience-408886/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
5420,surathkal lighthouse beach,9900,17,90,$0.12,1,36,https://lbb.in/all/surathkal-beach-mangalore/,Mangaluru,Unknown,Unknown,Unknown,Mangaluru,Unknown,,,,1
5421,sunset bangalore,9900,23,32,$0,1,26,https://lbb.in/bangalore/best-spots-sunset-bangalore/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
5422,sports complex in dwarka delhi,9900,23,42,$0.11,4,16,https://lbb.in/delhi/5-dwarka-sports-complex-6c1909/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
5423,water park in kolkata,12100,36,20,$0.06,3,9,https://lbbstatic.lbb.in/kolkata/water-parks-in-kolkata/,Kolkata,Unknown,Unknown,Unknown,Kolkata,Unknown,,,,1
5424,wash clothes near me,8100,18,58,$0.30,34,39,https://lbb.in/mumbai/laundry-services-in-mumbai/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
5425,puppy boarding near me,9900,9,464,$0.26,27,16,https://lbb.in/mumbai/pet-boarding-in-mumbai/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
5426,places for couples near me,12100,29,20,$0.32,2,9,https://lbb.in/delhi/romantic-weekend-getaways-delhi/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
5427,parel mumbai,9900,52,20,$0.18,2,19,https://lbb.in/mumbai/locality/parel-mumbai/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
5428,pali village cafe bandra,12100,16,58,$0.14,4,19,https://lbb.in/mumbai/pali-village-cafe-bandra/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant,,,,1
5429,opa bar mumbai,9900,18,55,$0.09,2,30,https://lbb.in/mumbai/opa-bar-and-cafe-andheri-east-650291/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant,,,,1
5430,online read comics,8100,74,20,$1.34,1,40,https://lbb.in/all/read-comics-online-free/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
5431,spa in noida,9900,17,74,$0.12,40,20,https://lbb.in/delhi/best-spas-noida/,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
5432,sly granny restaurant indiranagar,9900,24,23,$0.11,1,31,https://lbb.in/bangalore/sly-granny-restaurant-indiranagar/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant,,,,1
5433,shri renuukamba thatte idli,9900,34,20,$0.05,1,27,https://lbb.in/bangalore/thatte-idli-at-bidadi-7db4ab/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
5434,restaurants ambience mall,9900,17,74,$0.03,4,21,https://lbb.in/delhi/ambience-mall-restaurants/,Delhi,Delhi,India,North,Delhi,Restaurant,,,,1
5435,restaurant andheri west,9900,24,26,$0.04,7,24,https://lbb.in/mumbai/restaurants-in-andheri-west/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Restaurant,,,,1
5436,resorts near delhi ncr,18100,17,58,$0.12,99,40,https://lbb.in/delhi/resorts-near-delhi-ncr/,Delhi,Delhi,India,North,Delhi,Hotel,,,,1
5437,ratnagiri tourist attractions,9900,47,20,$0.17,1,16,https://lbb.in/all/ratnagiri-places-to-see/,Ratnagiri,Unknown,Unknown,Unknown,Ratnagiri,Unknown,,,,1
5438,pubs in m g road bangalore,9900,13,148,$0.06,19,22,https://lbb.in/bangalore/pubs-mg-road-bangalore/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
5439,pubs in jp nagar,12100,18,74,$0,6,10,https://lbb.in/bangalore/daruwala-99-jp-nagar/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
5440,pizza 4p's indiranagar menu,9900,19,50,$0.08,1,21,https://lbb.in/bangalore/pizza-4ps-indiranagar-bangalore/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
5441,nakshatra mall,9900,16,74,$0.19,3,20,https://lbb.in/mumbai/shopping-at-nakshatra-mall-dadar/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
5442,matanga hill,9900,28,26,$0,1,22,https://lbb.in/bangalore/matanga-hill-trek-hampi/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
