No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL
4902,amma hotel,12100,5,2397,$0.11,4,22,https://www.district.in/dining/bangalore/amma-hotel-kumaraswamy-layout-bangalore
4903,sep 21,14800,10,291,$0,1,34,https://www.district.in/movies/september-21-movie-tickets-MV218454
4904,saptadingar guptodhon,2900,8,975,$0,1,22,https://www.district.in/movies/saptadingar-guptodhon-movie-tickets-in-kolkata-MV217284
4905,sai priya beach resort vizag,14800,20,48,$0.09,18,15,https://www.district.in/dining/visakhapatnam/sai-priya-beach-resort-rushikonda-vizag
4906,pvr cinemas juhu,14800,2,2397,$0.07,3,20,https://www.district.in/movies/pvr-dynamix-juhu-mumbai-in-navi-mumbai-CD1018522
4907,pvr vikaspuri,14800,2,2397,$0.04,3,23,https://www.district.in/movies/pvr-vikaspuri-virjanand-marg-new-delhi-in-new-delhi-CD1018964
4908,pvr priya,12100,2,2397,$0.04,8,21,https://www.district.in/movies/pvr-imax-with-laser-priya-vasant-vihar-new-delhi-in-new-delhi-CD1022246
4909,pvr orion uptown mall,12100,2,2397,$0.06,9,18,https://www.district.in/movies/pvr-orion-uptown-old-madras-road-bengaluru-in-bengaluru-CD1022306
4910,pondicherry raja theatre,14800,3,1440,$0.13,1,22,https://www.district.in/movies/raja-talkies-a-c-dts-sony-4k-puducherry-in-puducherry-CD1037506
4911,plaza theatre dadar,14800,5,694,$0.27,1,18,https://www.district.in/movies/plaza-cinema-dadar-w-mumbai-in-mumbai-CD2847
4912,pista house secunderabad,9900,10,694,$0.11,9,19,https://www.district.in/dining/hyderabad/pista-house-sd-road-secunderabad
4913,pco new delhi,12100,9,378,$0.08,2,29,https://www.district.in/dining/ncr/pco-vasant-vihar-new-delhi
4914,new tamil movies name,14800,30,31,$0.03,1,57,https://www.district.in/movies/upcoming-tamil-movies
4915,new tamil movie list,14800,15,111,$0.07,1,57,https://www.district.in/movies/tamil-movies-tickets-in-chennai
4916,new tamil cinema list,14800,13,167,$0.58,1,57,https://www.district.in/movies/tamil-movies-tickets-in-chennai
4917,new punjabi dhaba hsr,14800,7,378,$0.11,1,21,https://www.district.in/dining/bangalore/punjabi-dhaba-hsr-bangalore
4918,near me theatre,14800,6,1440,$0.07,4,19,https://www.district.in/movies/cinema-near-me
4919,mp movies,14800,6,500,$0,1,22,https://www.district.in/movies/action-movies-in-sarangpur-mp
4920,movies sunday,14800,14,111,$0,1,61,https://www.district.in/movies/delhi-ncr-movie-tickets
4921,movie pet detective,14800,10,694,$0.13,1,28,https://www.district.in/movies/the-pet-detective-movie-tickets-MV191001
4922,movie majic,14800,7,694,$0,1,21,https://www.district.in/movies/movie-magic-cinema-loni-ghaziabad-in-new-delhi-CD58001
4923,mittal mega mall in panipat,14800,4,2397,$0.06,1,22,https://www.district.in/movies/fun-cinema-mittal-mega-mall-huda-panipat-in-panipat-CD147
4924,miraj cinema azadpur,12100,6,1440,$0.06,1,21,https://www.district.in/movies/miraj-cinemas-aakash-azadpur-in-new-delhi-CD1074336
4925,metro walk delhi,14800,15,222,$0.01,1,21,https://www.district.in/events/adventure-island-limited-2025-buy-tickets
4926,mayur pan house hyderabad,9900,7,975,$0.27,6,20,https://www.district.in/dining/hyderabad/mayur-pan-house-abids
4927,mango trees restaurant,14800,29,31,$0.06,1,21,https://www.district.in/dining/vadodara/the-mango-tree-restaurant-banquet-sayajipura
4928,manasa theater,12100,6,500,$0,5,23,https://www.district.in/movies/manasa-rgb-laser-atmos-cinemas-konankunte-bengaluru-in-bengaluru-CD1042222
4929,mama miso,12100,18,87,$0.17,3,23,https://www.district.in/dining/goa/mama-miso-elevated-asian-majorda
4930,machine 2017,14800,9,694,$0.01,1,36,https://www.district.in/movies/machine-2017-movie-tickets-MV139645
4931,lsg vs dc 2026,590,27,32,$0,1,23,https://www.district.in/events/ipl-ticket-booking
4932,list of new tamil movies,14800,15,134,$0.58,1,57,https://www.district.in/movies/tamil-movies-tickets-in-chennai
4933,liberty cinemas: rohtak,12100,18,63,$0,1,21,https://www.district.in/movies/cinemas-in-rohtak
4934,latest tamil movies release,14800,5,975,$0,1,56,https://www.district.in/movies/tamil-movies-tickets-in-chennai
4935,latest tamil movies list,14800,13,111,$0.58,1,57,https://www.district.in/movies/tamil-movies-tickets-in-chennai
4936,latest released tamil movies,14800,7,694,$0,1,56,https://www.district.in/movies/tamil-movies-tickets-in-chennai
4937,latest movie release in tamil,14800,7,500,$0,1,56,https://www.district.in/movies/tamil-movies-tickets-in-chennai
4938,royal china bandra,12100,10,378,$0.31,4,19,https://www.district.in/dining/mumbai/royal-china-hill-road-bandra-west
4939,reset by plan b sector 42,12100,19,82,$0.17,5,23,https://www.district.in/dining/ncr/reset-by-plan-b-sector-83-gurgaon
4940,release date of hera pheri 3,22200,29,31,$0,1,32,https://www.district.in/movies/hera-pheri-3-movie-tickets-MV161162
4941,written and directed by god,12100,20,87,$0.03,1,25,https://www.district.in/movies/written-directed-by-god-movie-tickets-MV197494
4942,wpl today,14800,8,378,$0,1,27,https://www.district.in/events/womens-premier-league-2026-team
4943,worlds of wonder amusement park ticket price,14800,2,4499,$0.10,1,10,https://www.district.in/events/worlds-of-wonder-wow-water-park-buy-tickets
4944,wildlife water park,14800,15,222,$0.15,1,41,https://www.district.in/events/wild-waters-2025-buy-tickets
4945,underdoggs hebbal,9900,8,694,$0.25,9,22,https://www.district.in/dining/bangalore/underdoggs-hebbal-sahakara-nagar-bangalore
4946,the kerala story 2 goes beyond,12100,14,291,$0.11,1,29,https://www.district.in/movies/the-kerala-story-2-goes-beyond-movie-tickets-MV214234
4947,the green door,9900,17,222,$0.13,3,41,https://www.district.in/dining/mumbai/the-green-door-1-goregaon-west
4948,teahouse,12100,19,87,$0.22,3,36,https://www.district.in/dining/chennai/tea-house-t-nagar
4949,tea villa cafe jayanagar,14800,7,975,$0.04,4,11,https://www.district.in/dining/bangalore/tea-villa-cafe-jayanagar-bangalore
4950,svf cinema durgapur,12100,4,2397,$0.22,3,21,https://www.district.in/movies/svf-cinemas-junction-mall-durgapur-in-durgapur-CD1102224
4951,tamil nadu vs delhi,14800,38,31,$0,1,9,https://www.district.in/
4952,tamil latest release,14800,9,291,$0,1,57,https://www.district.in/movies/tamil-movies-tickets-in-chennai
4953,tamil film padayappa,14800,19,75,$0.06,1,32,https://www.district.in/movies/padayappa-1999-movie-tickets-MV211242
4954,sri balaji theatre,14800,10,378,$0.20,7,22,https://www.district.in/movies/balaji-4k-atmos-3d-cinema-chikkalasandra-uttarahalli-main-road-bengaluru-in-bengaluru-CD9487
4955,srh rcb,14800,10,378,$0.27,1,21,https://www.district.in/events/screening-of-srh-vs-rcb-tata-ipl-2026-may22-2026-buy-tickets
4956,senthil theatre coimbatore,18100,25,31,$0.44,1,17,https://www.district.in/movies/coimbatore-movie-tickets
4957,scm cinema sitapur,12100,3,1440,$0,1,21,https://www.district.in/movies/scm-cinema-sitapur-in-sitapur-CD1093531
4958,rose sardana,22200,32,31,$0,1,32,https://www.district.in/movies/iiz-indian-institute-of-zombies-movie-tickets-MV219534
4959,kazan japanese ramen,9900,10,378,$0.35,8,22,https://www.district.in/dining/bangalore/kazan-japanese-ramen-church-street-bangalore
4960,kanchipuram karthikeyan theatre,14800,32,31,$0.02,1,20,https://www.district.in/movies/tamil-movies-tickets-in-kanchipuram
4961,james dino,14800,16,222,$0.64,1,55,https://www.district.in/events/dino-james/artist
4962,india song,14800,32,31,$0.14,1,47,https://www.district.in/events/ye-live-in-india-2026-buy-tickets
4963,idreams theatre royapuram,12100,3,1440,$0.09,1,25,https://www.district.in/movies/idream-cinemas-4k-rgb-laser-royapuram-chennai-in-chennai-CD1037502
4964,gung the palace green park,12100,8,694,$0.16,5,19,https://www.district.in/dining/ncr/gung-the-palace-green-park-new-delhi
4965,guerilla diner,14800,7,694,$0.18,3,31,https://www.district.in/dining/bangalore/guerilla-diner-ulsoor-bangalore
4966,grover's vineyard,12100,13,291,$0.07,2,22,https://www.district.in/events/grovers-vineyard-tour-tasting-bengaluru-2025-buy-tickets
4967,gokul theatre,14800,5,694,$0.16,3,23,https://www.district.in/movies/svc-cinemas-gokul-a-c-2k-dolby-allipuram-vizag-in-vizag-CD22884
4968,kitchen sutra,14800,11,222,$0.13,1,21,https://www.district.in/dining/kolkata/kitchen-sutra-chandannagar
4969,city mall cinemas,14800,5,694,$0.12,1,17,https://www.district.in/movies/miraj-cinemas-city-mall-sonipat-in-kundli-CD7766
4970,cinema in movies,12100,4,2397,$0.11,1,44,https://www.district.in/movies/cinema-near-me
4971,chennai movie theater,14800,5,2397,$0.02,4,52,https://www.district.in/movies/chennai-movie-tickets
4972,cast of kiss 2025 film,14800,10,500,$0,1,37,https://www.district.in/movies/kiss-movie-tickets-MV190252
4973,cafe in raipur,12100,39,31,$0,1,23,https://www.district.in/
4974,cafe athyeka,14800,7,975,$0,3,23,https://www.district.in/dining/ncr/cafe-athyeka-sector-16b-noida
4975,bollywood hindi movie list,14800,9,500,$0,1,32,https://www.district.in/movies/upcoming-hindi-movies
4976,godari gattupaina,880,6,1440,$0,1,21,https://www.district.in/movies/godari-gattupaina-movie-tickets-MV219475
4977,fun parks in mumbai,14800,5,4499,$0.05,12,20,https://www.district.in/activities/theme-parks-activities-in-mumbai/
4978,fish for aquarium price,18100,82,31,$0.01,95,37,https://www.district.in/events/aquarium-paradise-bengaluru-2025-buy-tickets
4979,delhi subhash nagar,14800,89,31,$0.14,2,20,https://www.district.in/movies/dacoit-movie-tickets-in-new-delhi-MV169188
4980,delhi metro walk,14800,13,378,$0.01,1,20,https://www.district.in/events/adventure-island-limited-2025-buy-tickets
4981,anomie movie,12100,11,500,$0,1,21,https://www.district.in/movies/anomie-the-equation-of-death-movie-tickets-MV212634
4982,animal movie cast,14800,8,500,$0,1,17,https://www.district.in/movies/animal-2023-movie-tickets-MV142563
4983,al jawahar restaurant,12100,15,222,$0,3,17,https://www.district.in/dining/ncr/al-jawahar-jama-masjid-new-delhi
4984,7th street,14800,18,75,$0.13,4,30,https://www.district.in/dining/jhunjhunu/7th-street-cafe-jhunjhunu-locality
4985,1oak,12100,25,35,$0.55,7,27,https://www.district.in/dining/ncr/1-oak-cafe-bar-defence-colony-new-delhi
4986,worlds of wonder water park tickets price,14800,4,2397,$0.17,1,21,https://www.district.in/events/worlds-of-wonder-wow-water-park-buy-tickets
4987,tulip chowk,18100,38,31,$0.39,12,17,https://www.district.in/dining/ncr/tulip-club-house-1-sector-69-gurgaon
4988,trampoline parks hyderabad,14800,11,500,$0.04,10,19,https://www.district.in/activities/theme-parks-activities-in-hyderabad/
4989,zaitoon restaurant tambaram,9900,17,87,$0.11,4,21,https://www.district.in/dining/chennai/zaitoon-restaurant-grill-selaiyur
4990,padayappa movie,14800,26,39,$0.06,1,42,https://www.district.in/movies/padayappa-1999-movie-tickets-in-chennai-MV211242
4991,oudh 1590,12100,16,167,$0.37,1,22,https://www.district.in/dining/kolkata/oudh-1590-madhyamgram
4992,offer hindi meaning,14800,37,31,$0,1,21,https://www.district.in/movies/
4993,new tamil movies recently released,14800,15,111,$0,1,56,https://www.district.in/movies/tamil-movies-tickets-in-chennai
4994,new release movies telugu,9900,4,2397,$0.02,1,55,https://www.district.in/movies/upcoming-telugu-movies
4995,mrx movie,9900,10,378,$0.17,1,31,https://www.district.in/movies/mr-x-movie-tickets-MV162388
4996,movies releasing in 2025,14800,16,111,$0.39,1,65,https://www.district.in/movies/upcoming-movies
4997,movies playing in theatres near me,14800,3,4499,$0.02,4,33,https://www.district.in/movies/cinema-near-me
4998,movie release date,14800,5,975,$0.02,1,17,https://www.district.in/movies/upcoming-movies
4999,miraj multiplex gulbarga,14800,2,2397,$0.03,1,20,https://www.district.in/movies/miraj-cinemas-shradha-mall-gulbarga-in-kalaburagi-CD174
5000,miraj cinema jodhpur,14800,3,1440,$0.09,3,20,https://www.district.in/movies/miraj-cinemas-bioscope-jodhpur-in-jodhpur-CD176
5001,milan cinemas,14800,2,2397,$0,2,23,https://www.district.in/movies/milan-cinemas-2k-3d-dolby-7-1-nayadikunnu-mannarkkad-in-palakkad-CD1039949
5002,maxus cinema bhavnagar,12100,3,1440,$0.01,1,21,https://www.district.in/movies/maxus-cinema-victoriya-park-bhavnagar-in-bhavnagar-CD1102110
5003,list of new movies in tamil,14800,18,63,$0.58,1,57,https://www.district.in/movies/upcoming-tamil-movies
5004,restaurant kochi,12100,37,31,$0,7,24,https://www.district.in/
5005,red fort built by,14800,42,31,$0,1,9,https://www.district.in/events/red-fort-jan1-1970-buy-tickets
5006,ravi gupta comedy,9900,8,694,$2.31,1,39,https://www.district.in/events/ravi-gupta/artist
5007,range shots,14800,9,378,$0.05,1,28,https://www.district.in/events/champions-shooting-range-andheri-east-2025-buy-tickets
5008,queen margherita pizzeria,12100,10,500,$0.38,5,23,https://www.district.in/dining/mumbai/queen-margheritas-pizzeria-malad-west
5009,qavalli aerocity,14800,13,291,$0.09,2,16,https://www.district.in/dining/ncr/qavalli-aerocity-new-delhi
5010,pizza point,12100,16,134,$0.15,1,22,https://www.district.in/dining/moradabad/pizza-point-2-moradabad-locality
5011,ganpati laxmi photo,14800,105,31,$0.01,70,30,https://www.district.in/movies/saluru-movie-tickets
5012,fun world amusement park tickets,14800,6,975,$0.05,11,14,https://www.district.in/events/fun-world-amusement-park-bengaluru-2025-buy-tickets
5013,fun mall coimbatore,14800,5,694,$0.02,1,18,https://www.district.in/movies/cinepolis-fun-cinema-republic-mall-peelamedu-coimbatore-in-coimbatore-CD135
5014,films releasing tomorrow,14800,5,2397,$0.01,1,44,https://www.district.in/movies/upcoming-movies
5015,eurasia indore,12100,11,378,$0.17,1,32,https://www.district.in/dining/indore/eurasia-by-pass-road-north
5016,esha movie,14800,8,500,$0.05,1,22,https://www.district.in/movies/eesha-movie-tickets-MV211321
5017,episode one powai,14800,8,500,$0.18,1,21,https://www.district.in/dining/mumbai/episode-one-powai
5018,distance from vizag to hyderabad,14800,80,31,$0.29,1,19,https://www.district.in/movies/
5019,gurgaon good restaurants,14800,51,31,$0.07,12,27,https://www.district.in/dining/
5020,bangalore amusement park,18100,5,2397,$0.11,10,29,https://www.district.in/activities/theme-parks-activities-in-bengaluru/
5021,balaji stores,12100,60,31,$0.18,2,20,https://www.district.in/movies/bengaluru-movie-tickets
5022,avatar the way of water,14800,38,31,$0,1,9,https://www.district.in/movies/avatar-the-way-of-water-2022-movie-tickets-MV145118
5023,amro cafe,14800,10,694,$0.05,3,21,https://www.district.in/dining/hyderabad/amro-cafe-gachibowli
5024,29 movie,14800,9,975,$0,1,25,https://www.district.in/movies/29-movie-tickets-MV219989
5025,dc versus punjab,6600,11,378,$0,1,22,https://www.district.in/events/tata-ipl-2026-match-55-punjab-kings-vs-delhi-capitals-buy-tickets
5026,date movie release date,14800,4,1440,$3.18,1,84,https://www.district.in/movies/upcoming-movies
5027,csk next match 2026,1000,5,1440,$0.01,1,25,https://www.district.in/events/chennai-super-kings-team
5028,csk match schedule 2026,4400,2,2397,$0.07,1,29,https://www.district.in/events/chennai-super-kings-team
5029,csk ipl match,12100,6,975,$0.20,1,44,https://www.district.in/events/chennai-super-kings-team
5030,congratulations brother,12100,7,975,$0,1,34,https://www.district.in/movies/congratulations-brother-movie-tickets-in-bengaluru-MV209995
5031,city cinema city mall,14800,4,975,$0.01,1,39,https://www.district.in/movies/fun-cinema-city-mall-indraprastha-industrial-area-kota-in-kota-CD143
5032,cast of maalik,14800,8,500,$0,1,25,https://www.district.in/movies/maalik-movie-tickets-MV177731
5033,cappuccino blast mall avenue,22200,10,500,$0,6,13,https://www.district.in/dining/lucknow/cappuccino-blast-hazratganj
5034,capella bakery,14800,7,975,$0.18,2,22,https://www.district.in/dining/mangalore/capella-patisserie-kadri
5035,bookmyshow eluru,14800,8,291,$0.04,1,22,https://www.district.in/movies/svc-cinemas-4k-laser-atmos-cmr-mall-eluru-in-eluru-CD1019166
5036,bollywood movie yuva,14800,18,87,$0,1,46,https://www.district.in/movies/yuva-2004-movie-tickets-MV215494
5037,kohinoor cinema jaipur,12100,3,1440,$0.05,2,21,https://www.district.in/movies/kohinoor-cinema-dolby-atmos-sanganer-jaipur-in-jaipur-CD3872
5038,kgf 2 release date,12100,43,31,$0,1,8,https://www.district.in/movies/k-g-f-chapter-2-movie-tickets-MV135612
5039,karnataka bhavan delhi,1600,6,975,$0.85,1,14,https://www.district.in/dining/ncr/karnataka-bhavan-chanakyapuri-new-delhi
5040,karan aujla concert tickets,14800,3,3419,$0.06,1,22,https://www.district.in/events/karan-aujla/artist
5041,jana nayagan movie 2026,14800,3,2397,$0.08,1,33,https://www.district.in/movies/jana-nayagan-movie-tickets-MV188681
5042,idreams chennai,12100,4,975,$0.09,1,21,https://www.district.in/movies/idream-cinemas-4k-rgb-laser-royapuram-chennai-in-chennai-CD1037502
5043,thug life box office collection,12100,77,31,$0,1,25,https://www.district.in/
5044,the daily all day pune,14800,16,134,$0.09,2,21,https://www.district.in/dining/pune/the-daily-all-day-1-koregaon-park
5045,the brew estate,12100,14,167,$0.15,6,42,https://www.district.in/dining/chandigarh/the-brew-estate-chandigarh-industrial-area
5046,thaikelavi movie,14800,26,39,$0.09,1,23,https://www.district.in/movies/thaai-kizhavi-movie-tickets-MV212782
5047,telugu cinema new release,14800,11,291,$0.02,1,34,https://www.district.in/movies/telugu-movies-tickets-in-hyderabad
5048,swaran cinema hoshiarpur,14800,3,1440,$0.07,1,19,https://www.district.in/movies/swarn-theatre-roshan-road-hoshiarpur-in-hoshiarpur-CD4151
5049,sujata mastani sadashiv peth,14800,5,975,$0.53,3,18,https://www.district.in/dining/pune/sujata-mastani-sadashiv-peth
5050,sree ramana theater,14800,1,4499,$0.12,4,21,https://www.district.in/movies/sree-ramana-gold-4k-dolby-7-1-amberpet-hyderabad-in-hyderabad-CD36376
5051,skydeck rooftop restaurant,14800,10,500,$0.15,2,19,https://www.district.in/dining/udaipur/skydeck-rooftop-restaurant-hiran-magri
5052,shotgun gun range,14800,49,31,$0.03,1,25,https://www.district.in/events/elite-shooting-range--indiranagar-buy-tickets
5053,pco bar,9900,81,31,$0.32,4,36,https://www.district.in/dining/ncr/pco-1-vasant-vihar-new-delhi
5054,ny cinemas gandhinagar,9900,2,2397,$0.27,5,21,https://www.district.in/movies/devgn-cinex-formerly-ny-swagat-mall-gandhinagar-in-gandhinagar-CD1039338
5055,new u,14800,47,31,$0.03,4,28,https://www.district.in/movies/krishnavataram-part-1-the-heart-hridayam-movie-tickets-in-new-delhi-MV219513
