No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL
3490,recipe gajar halwa,14800,51,38,$0.01,1,32,https://www.swiggy.com/order-online-near-me
3491,wonder toner,9900,17,106,$0.04,99,23,https://www.swiggy.com/instamart/p/tonymoly-moisturising-wonder-ceramide-mochi-toner-RKYT8DXPOJ
3492,vilvah store,18100,22,77,$6.51,100,54,https://www.swiggy.com/instamart/city/chennai/b/vilvah
3493,vacuum bag,14800,18,164,$0.15,95,51,https://www.swiggy.com/instamart/p/se7en-vacuum-storage-ziplock-bags-with-pump-reusable-multicolour-KR64KZZGOK
3494,udupi ruchi restaurant,12100,16,204,$0.09,3,22,https://www.swiggy.com/restaurants/cafe-udupi-ruchi-jayanagar-jayanagar-1222446/dineout
3495,the rustle nest,9900,17,164,$0.21,10,22,https://www.swiggy.com/city/pune/the-rustle-nest-baner-rest440114
3496,tata tea gold,18100,21,92,$0.03,98,20,https://www.swiggy.com/instamart/p/tata-tea-gold-premium-assam-tea-rich-taste-irresistible-aroma-1D924WTYWQ
3497,job for freshers,49500,70,38,$0.07,28,36,https://careers.swiggy.com/
3498,jamnagar pin,18100,65,38,$0,1,13,https://www.swiggy.com/instamart
3499,italian delivery,18100,7,1761,$0.73,1,21,https://www.swiggy.com/italian-cuisine-order-online-near-me
3500,how to order food in train,18100,3,2932,$0.11,69,38,https://www.swiggy.com/order-food-online-in-train
3501,house maid,6600,36,38,$0.32,6,43,https://www.swiggy.com/instamart/p/the-housemaid-select-book-14HMNBD5B8
3502,paneer paratha,18100,22,77,$0.10,1,23,https://www.swiggy.com/instamart/recipe/paneer-paratha
3503,nearest restaurant from my location,18100,5,2932,$0.15,16,15,https://www.swiggy.com/restaurants-near-me
3504,nearby restaurants from my location,18100,5,1761,$0.13,16,15,https://www.swiggy.com/restaurants-near-me
3505,near me take out,18100,5,5502,$0.04,1,75,https://www.swiggy.com/order-online-near-me
3506,n near me,18100,11,271,$0,1,22,https://www.swiggy.com/city/vizag/n-a-d-order-online
3507,meghana biryani near me,14800,7,1761,$0.26,12,13,https://www.swiggy.com/city/bangalore/meghana-foods
3508,maratha food,18100,12,611,$0.02,1,19,https://www.swiggy.com/city/mumbai/the-maratha-kitchen-goregaon-east-jogeshwari-east-rest816746
3509,malabar paratha,14800,19,101,$0.20,46,36,https://www.swiggy.com/instamart/p/id-fresh-malabar-parota-WNY2T8IFP8
3510,lulu hypermarket bengaluru,27100,9,356,$0.12,5,21,https://www.swiggy.com/city/bangalore/lulu-hypermarket-mahadevpura-rest1040504
3511,lacto calamine sunscreen,18100,23,92,$0.06,99,48,https://www.swiggy.com/instamart/p/lacto-calamine-daily-sunscreen-spf-50-pa-KPHZ1UHCDF
3512,restaurants udaipur india,14800,8,848,$0.08,18,31,https://www.swiggy.com/city/udaipur/family-dining-restaurants-dineout
3513,providac,5400,45,38,$0.02,18,16,https://www.swiggy.com/instamart/p/providac-bottle-of-14-capsules-VSBQ7XGBQO
3514,protein in milk 250ml,18100,53,38,$0.30,1,10,https://www.swiggy.com/stores/instamart/p/provilac-high-protein-milk-BYGV4ILGXL?locId=MTguNTEzMDA3NTcsNzMuOTM5MTQ5ODAw
3515,places to eat near me lunch,18100,7,1761,$0.06,18,29,https://www.swiggy.com/restaurants-near-me
3516,pizza area near me,14800,11,463,$0.07,10,30,https://www.swiggy.com/city/raipur/pizza-dish-restaurants
3517,part time job online in home,18100,88,38,$0,1,30,https://careers.swiggy.com/
3518,pappu da dhaba thane,14800,7,1761,$0.11,2,19,https://www.swiggy.com/city/mumbai/pappu-da-dhaba-thane-west-rest62575
3519,pani puri com,18100,6,1761,$0.06,4,32,https://www.swiggy.com/restaurants/panipuri.com-naranpura-naranpura-378434/dineout
3520,cycle air pump,18100,23,77,$0.01,99,48,https://www.swiggy.com/instamart/p/lifelong-cycle-air-pump-for-bicycle-and-bike-foot-activated-black-MCLB7JGFN0
3521,cuisines of gujarat,18100,52,38,$0.07,1,24,https://blog.swiggy.com/food/must-try-gujarati-dishes/
3522,courtyard by marriott madurai,14800,30,38,$0.25,27,18,https://www.swiggy.com/city/madurai/courtyard-by-marriott-alagar-kovil-main-road-kk-nagar-rest303529
3523,chinese corner near me,14800,5,2932,$0.30,4,11,https://www.swiggy.com/city/mumbai/chinese-corner
3524,careers in indore,18100,25,41,$0.12,24,41,https://careers.swiggy.com/
3525,cafeteria open near me,14800,9,848,$0.06,11,31,https://www.swiggy.com/city/delhi
3526,cafes hyderabad,22200,20,92,$0,6,26,https://www.swiggy.com/city/hyderabad/cafe-cuisine-restaurants
3527,blueberry fruit,18100,27,48,$0.10,63,42,https://www.swiggy.com/instamart/p/imported-blueberry-from-peru-7R2FK064US
3528,gujarati cuisine,18100,61,38,$0,1,23,https://www.swiggy.com/city/ahmedabad/gujarati-cuisine-restaurants
3529,gooseberry india,18100,31,39,$0.01,14,23,https://www.swiggy.com/instamart/p/gooseberry-amla-MOACWID769
3530,goan spice,12100,15,271,$0.08,6,24,https://www.swiggy.com/city/central-goa/goan-spice-bardez-arpora-rest963243
3531,fortune mustard oil,18100,26,43,$0.05,97,48,https://www.swiggy.com/instamart/p/fortune-kachi-ghani-mustard-oil-KKWTRNHHBO
3532,food outlets near me,14800,6,2932,$0.20,14,14,https://www.swiggy.com/restaurants-near-me
3533,foo brigade road,18100,14,271,$0.36,5,22,https://www.swiggy.com/city/bangalore/foo-prestige-forum-rex-brigade-road-rest642747
3534,filter coffee house,12100,9,848,$0.23,6,39,https://www.swiggy.com/city/bangalore/the-filter-coffee-brookefield-rest369773
3535,fat fish goa,14800,16,204,$0.23,2,18,https://www.swiggy.com/restaurants/fat-fish-anjuna-anjuna-central-goa-864743/dineout
3536,egg whites,18100,33,38,$0.02,40,34,https://www.swiggy.com/stores/instamart/p/pure-liquid-egg-whites-90F1RFOIA7?locId=MTkuMjE4NTA1MzIsNzIuOTUzMjAzMTkw
3537,doughnut near me,18100,4,5502,$0.19,7,21,https://www.swiggy.com/city/bangalore/donuts-dish-restaurants
3538,dining in chandigarh,18100,5,2932,$0.09,5,25,https://www.swiggy.com/city/chandigarh/fine-dining-restaurants-dineout
3539,cafe encanto,12100,6,1761,$0,6,23,https://www.swiggy.com/city/hyderabad/cafe-encanto-kothapet-and-dilsukhnagar-rest1211789
3540,biryani kolkata,18100,5,2932,$0.13,1,19,https://www.swiggy.com/city/kolkata/biryani-cuisine-restaurants
3541,bella vita honey oud,18100,18,92,$0.06,99,40,https://www.swiggy.com/instamart/p/bella-vita-luxury-honey-oud-eau-de-parfum-unisex-perfume-for-men-women-9SR0Z66NNO
3542,be bodywise roll on,18100,24,43,$0.34,100,41,https://www.swiggy.com/instamart/p/be-bodywise-4-aha-bha-underarm-roll-on-flora-4L3BAOQYGK
3543,baba hotel,14800,22,77,$0.19,2,32,https://www.swiggy.com/city/delhi/baba-hotel-l-block-dilshad-gardens-rest16823
3544,amul cheese cube,18100,16,135,$0.17,38,30,https://www.swiggy.com/instamart/p/amul-cheese-cubes-C32IEXMFJG
3545,accord metropolitan,22200,25,43,$0.17,40,37,https://www.swiggy.com/city/chennai/the-accord-metropolitan-hotel-landmark-restaurants-dineout
3546,a cafe amour,14800,17,135,$0.06,2,29,https://www.swiggy.com/restaurants/amour-cafe-punjabi-bagh-delhi-922887/dineout/menu
3547,1559 ad,14800,8,848,$0.07,3,26,https://www.swiggy.com/restaurants/1559-ad-nr-fateh-sagar-city-center-udaipur-646920/dineout
3548,swiggy coupons today,1900,14,164,$0.38,1,38,https://www.swiggy.com/use-coupon-code-saltlunch75-to-avail-cuisine-order-online-near-me
3549,sushi food delivery,18100,8,1192,$0.44,1,27,https://www.swiggy.com/city/mumbai/sushi-cuisine-order-online
3550,sushi delivery,12100,13,271,$0.41,1,30,https://www.swiggy.com/city/gurgaon/sushi-dish-restaurants
3551,sign laban edapally,9900,11,611,$0.28,3,32,https://www.swiggy.com/city/kochi/real-laban-kaloor-rest1213027
3552,rnr biryani jayanagar,18100,4,2932,$0.44,5,18,https://www.swiggy.com/city/bangalore/rnr-biryani-taste-of-1953-jayanagar-rest440897
3553,rice paper sheets,14800,25,77,$0.07,96,46,https://www.swiggy.com/instamart/p/urban-platter-square-rice-paper-sheets-LK0NSVKF8A
3554,restaurants vizag,18100,6,1761,$0.03,1,24,https://www.swiggy.com/city/vizag/family-dining-restaurants-dineout
3555,restaurants near me takeout,18100,5,2932,$0.07,7,20,https://www.swiggy.com/restaurants-near-me
3556,restaurants indore,18100,7,1192,$0.16,7,26,https://www.swiggy.com/city/indore/fine-dining-restaurants-dineout
3557,restaurants for takeout near me,18100,7,1192,$0.07,8,29,https://www.swiggy.com/restaurants-near-me
3558,restaurant near my location,18100,5,2932,$0.28,16,15,https://www.swiggy.com/restaurants-near-me
3559,veg food near me,18100,4,5502,$0.21,9,13,https://www.swiggy.com/veg-order-online-near-me
3560,truffles jakkur,9900,10,848,$0.26,4,21,https://www.swiggy.com/city/bangalore/truffles-yelahanka-sahakar-nagar-rest1026577
3561,tresemme hair serum,18100,17,106,$0.08,99,48,https://www.swiggy.com/instamart/p/tresemme-keratin-smooth-hair-serum-0XXUGN4CFX
3562,theobroma cakes,14800,22,92,$0.25,98,20,https://www.swiggy.com/city/bangalore/theobroma-vittal-mallya-road-rest426730
3563,the hub indore,9900,14,204,$0.13,5,25,https://www.swiggy.com/restaurants/mama-mia-vijay-nagar-indore-1087779/dineout
3564,tea post the desi cafe,14800,22,77,$0.17,8,19,https://www.swiggy.com/city/ahmedabad/tea-post-marg-sindhu-bhavan-rest205887
3565,tamarind restaurant,14800,20,92,$0.34,5,24,https://www.swiggy.com/restaurants/tamarind-restaurant-kalyan-nagar-bangalore-102343/dineout
3566,takeout food restaurant near me,18100,4,5502,$0.07,7,22,https://www.swiggy.com/order-online-near-me
3567,spanish cafe kolkata,12100,16,204,$0.08,3,27,https://www.swiggy.com/city/kolkata/rajs-spanish-cafe-new-market-rest8596
3568,sohan halwa,18100,10,611,$0.07,76,46,https://www.swiggy.com/instamart/p/lmb-sohan-halwa-Z5DTULA8DW
3569,mysore job vacancy,18100,71,38,$0.02,16,23,https://careers.swiggy.com/
3570,pulse oximeter price,18100,45,38,$0.02,97,48,https://www.swiggy.com/instamart/p/pulse-oximeter-YPNK3YRL6C
3571,pizza places near me,18100,12,271,$0.26,7,13,https://www.swiggy.com/city/haridwar/pizzas-dish-restaurants
3572,pizza galleria,18100,8,1192,$0.09,1,24,https://www.swiggy.com/city/delhi/pizza-galleria
3573,pin code muzaffarnagar up,18100,75,38,$0,1,21,https://www.swiggy.com/instamart
3574,panjim goa restaurant,18100,10,848,$0.07,14,21,https://www.swiggy.com/city/central-goa/panjim-restaurants/family-dining-restaurants-dineout
3575,on de roof restaurant chennai,18100,16,204,$0.08,4,21,https://www.swiggy.com/restaurants/on-d-roof-restaurant-anna-nagar-chennai-671728/dineout
3576,delhi club house delhi,18100,12,271,$0.07,2,22,https://www.swiggy.com/city/delhi/delhi-club-house-rk-puram-rest90578
3577,cycle pump,18100,27,41,$0.06,97,35,https://www.swiggy.com/instamart/p/lifelong-cycle-air-pump-for-bicycle-and-bike-foot-activated-black-MCLB7JGFN0
3578,crochet needle,9900,37,38,$0.01,96,18,https://www.swiggy.com/instamart/p/handicrafts-funskool-crochet-factory-CJOI54AA47
3579,civil lines wala,18100,5,1761,$0.11,4,26,https://www.swiggy.com/city/gurgaon/civil-lines-wala-judiciary-complex-civil-lines-rest676065
3580,chinese food delivery,12100,4,5502,$0.35,1,81,https://www.swiggy.com/chinese-cuisine-order-online-near-me
3581,cherry tomatoes,18100,30,39,$0.18,85,49,https://www.swiggy.com/instamart/p/cherry-tomato-774C89BH04
3582,cavo restro cafe,9900,15,204,$0.12,3,32,https://www.swiggy.com/restaurants/1073131/dineout/menu
3583,cafe repertwahr,9900,6,1761,$0.26,7,20,https://www.swiggy.com/restaurants/cafe-repertwahr-indira-nagar-lucknow-106502/dineout
3584,cafe hyd,14800,4,1761,$0.04,6,25,https://www.swiggy.com/city/hyderabad/cafe-hyd-gandipet-nanakramguda-rest1135062
3585,cafe de piccolo,18100,11,463,$0,3,19,https://www.swiggy.com/restaurants/caf-de-piccolo-sector-9-chandigarh-830915/dineout
3586,burger lounge,18100,7,1192,$0,1,24,https://www.swiggy.com/city/kollam/burger-lounge-chammamukku-kollam-city-rest298871
3587,bombay adda andheri,6600,6,1761,$0.13,5,22,https://www.swiggy.com/restaurants/bombay-adda-andheri-east-mumbai-1157552/dineout
3588,ice roller,18100,22,77,$0.07,94,52,https://www.swiggy.com/instamart/p/gubb-ice-roller-for-face-eyes-neck-pink-HJ2GLBDVAF
3589,hotel gokulam park kaloor,18100,29,38,$0.29,22,19,https://www.swiggy.com/city/kochi/gokulam-park-kaloor-rest317169
3590,headphones earphones wireless,18100,36,38,$0.03,94,39,https://www.swiggy.com/instamart/campaign-collection/listing?custom_back=true&layoutId=5663
3591,haldwani pin,18100,67,38,$0,1,19,https://www.swiggy.com/instamart
3592,haiku the asian kitchen,18100,12,271,$0.21,5,12,https://www.swiggy.com/restaurants/haiku-gachibowli-hyderabad-227481/dineout
3593,foodstruck,18100,4,1192,$0.32,2,30,https://www.swiggy.com/city/delhi/food-struck-sector-6-rohini-rest882251
3594,foodie corner,14800,10,463,$0.09,1,22,https://www.swiggy.com/city/chennai/food-corner-kasturba-nagar-adyar-rest563317
3595,fired crackers,18100,11,611,$0.08,1,27,https://www.swiggy.com/instamart/p/2pm-fire-cracker-7QLQS1X067
3596,episoft ac sunscreen,18100,17,135,$0.07,100,49,https://www.swiggy.com/instamart/p/episoft-ac-moisturiser-with-microencapsulated-sunscreen-UUSFK67OPU
3597,earth cafe juhu,14800,9,1192,$0.10,3,22,https://www.swiggy.com/restaurants/earth-cafe-juhu-juhu-mumbai-739048/dineout
3598,dragon palace,18100,73,38,$0.08,4,29,https://www.swiggy.com/city/bangalore/dragon-palace-sector-4-kudlu-gate-rest470062
3599,behrouz biryani near me,18100,10,611,$0.61,9,13,https://www.swiggy.com/behrouz-biryani-near-me
3600,becosules tablet,18100,44,38,$0.06,24,31,https://www.swiggy.com/instamart/p/becosules-for-mouth-ulcers-sore-throat-vitamin-b-complex-vitamin-c-3G95B9SHTC
3601,balloons water balloons,18100,20,106,$0.01,96,27,https://www.swiggy.com/instamart/p/self-sealing-water-balloons-assorted-NOJSF9QZ7R
3602,badboy pizza,18100,3,5502,$0.38,4,21,https://www.swiggy.com/city/mumbai/badboy-pizza-andheri-west-rest1326488
3603,atithi pure veg,14800,9,1192,$0.13,5,20,https://www.swiggy.com/city/pune/atithi-veg
3604,akasa pool bar & kitchen,18100,6,1761,$0.06,5,22,https://www.swiggy.com/restaurants/akasa-pool-bar-and-kitchen-hinjawadi-pune-857182/dineout
3605,bikaner sweets karol bagh,18100,8,1192,$0.18,4,19,https://www.swiggy.com/city/delhi/bikanervala-chowk-gurudwara-road-karol-bagh-rest280465
3606,lychee fruit,12100,16,204,$0.01,41,47,https://www.swiggy.com/instamart/p/indian-litchi-lychee-Y8C0CHB5FU
3607,koramangala food street,18100,11,463,$0,12,22,https://www.swiggy.com/city/bangalore/koramangala-restaurants/street-food-cuisine-order-online
3608,kake di hatti near me,12100,10,611,$0.04,7,20,https://www.swiggy.com/city/kanpur/kake-di-hatti
3609,jollygunj whitefield,9900,15,271,$0.19,7,22,https://www.swiggy.com/restaurants/jollygunj-whitefield-bangalore-1060010/dineout
3610,jobs vacancy bangalore,18100,26,39,$0.11,4,36,https://careers.swiggy.com/
3611,jobs mysore,18100,74,38,$0.05,16,39,https://careers.swiggy.com/
3612,mosquito racket,18100,24,59,$0.06,95,52,https://www.swiggy.com/instamart/p/hit-anti-mosquito-racquet-rechargeable-bat-496g-UQZVQ1Z11U
3613,mh pune,22200,7,1761,$0.39,1,29,https://www.swiggy.com/city/pune/mh-burgers-patrya-maruti-chowk-narayan-peth-rest1222553
3614,yogabar protein oats,14800,16,101,$0.05,100,13,https://www.swiggy.com/instamart/p/yogabar-26g-protein-oats-dark-chocolate-6HQY9GYH11
3615,window mosquito net,18100,44,38,$0.11,98,48,https://www.swiggy.com/instamart/p/classic-mosquito-net-for-windows-black-6ZPA8ZC4BU
3616,swiggy office address,9900,5,5502,$0.03,1,19,https://www.swiggy.com/corporate/
3617,swach south indian cafe madhapur,9900,4,2932,$0.15,6,28,https://www.swiggy.com/city/hyderabad/swach-south-indian-cafe-madhapur-rest785248
3618,sunscreen lacto calamine,18100,19,106,$0.02,99,19,https://www.swiggy.com/instamart/p/lacto-calamine-daily-sunscreen-spf-50-pa-KPHZ1UHCDF
3619,soda bottle opener wala,22200,11,463,$0,6,13,https://www.swiggy.com/city/mumbai/soda-bottle-opener-wala-bandra-kurla-complex-rest29822
3620,shop no 9,22200,8,611,$0.11,3,22,https://www.swiggy.com/city/pune/amul-ice-cream-parlour-pradhikaran-nigdi-shop-no-9-sector-no-25-city-pride-commercial-com-rest1201837
3621,sandy's chocolate lab,18100,7,1192,$0.46,3,19,https://www.swiggy.com/city/chennai/sandys-chocolate-laboratory-nungambakkam-rest9058
3622,samsung f06 5g,18100,28,38,$0.04,99,26,https://www.swiggy.com/instamart/p/samsung-galaxy-f06-4-gb-ram-128-gb-storage-5000-mah-battery-50-mp-2-mp-rear-camera-6-7-display-lit-violet-XBZ2WM8W4G
3623,sairat biryani,22200,5,2932,$0.06,3,22,https://www.swiggy.com/city/pune/sairat-biryani
3624,robusta banana,14800,10,611,$0.16,3,13,https://www.swiggy.com/instamart/p/robusta-banana-singles-keli-20TW0U8NYO
3625,restaurants mumbai,18100,6,1761,$0.29,7,26,https://www.swiggy.com/city/mumbai
3626,restaurants in koregaon park,18100,6,1761,$0.11,6,12,https://www.swiggy.com/city/pune/koregaon-park-restaurants
3627,restaurants in kammanahalli,18100,5,2932,$0.05,11,22,https://www.swiggy.com/city/bangalore/kammanahalli-restaurants/casual-dining-restaurants-dineout
3628,vaseline rosy lips therapy,14800,26,39,$0.02,98,20,https://www.swiggy.com/instamart/p/vaseline-rosy-lips-lip-care-259NHUIIXX
3629,udupi sri krishna bhavan bangalore,9900,7,1192,$0.45,6,21,https://www.swiggy.com/city/bangalore/udupi-sri-krishna-bhavan-gandhi-bazar-main-road-basavanagudi-rest213902
3630,troovy chips,22200,15,164,$0.07,98,19,https://www.swiggy.com/instamart/p/troovy-healthy-high-protein-mix-veggie-chips-no-palm-oil-no-chemicals-2MDY8ENGYQ
3631,top restaurant in vadodara,18100,6,1761,$0.04,4,22,https://www.swiggy.com/city/vadodara/fine-dining-restaurants-dineout
3632,thick milkshake factory,18100,13,611,$0.17,2,22,https://www.swiggy.com/city/hyderabad/the-thick-shake-factory-dilsukh-nagar-rest48778
3633,the gt road,14800,14,271,$0.40,8,47,https://www.swiggy.com/restaurants/the-g-t-road-connaught-place-faridabad-314870/dineout
3634,minimalist salicylic acid face wash,12100,16,164,$0.06,100,19,https://www.swiggy.com/instamart/p/minimalist-salicylic-acid-face-wash-for-acne-oil-control-TQ4AIQ5X3W
3635,minimalist face serum,14800,27,41,$0.07,100,21,https://www.swiggy.com/instamart/p/minimalist-niacinamide-10-mini-face-serum-with-matmarine-zinc-acetyl-glucosamine-10-ml-ZQXVG5JX8V
3636,ladies t-shirt black,14800,39,38,$0.02,100,39,https://www.swiggy.com/instamart/p/boldfit-black-women-t-shirt-relaxed-fit-solid-9AKBXZZNBG
3637,restaurants surat,18100,8,1192,$0.06,1,24,https://www.swiggy.com/city/surat/fine-dining-restaurants-dineout
3638,pin code for kolhapur,18100,88,38,$0,1,20,https://www.swiggy.com/instamart
3639,nagarjuna restaurant near me,18100,9,848,$0.34,2,11,https://www.swiggy.com/city/bangalore/nagarjuna
3640,mumbai vada pav,14800,18,135,$0,2,18,https://www.swiggy.com/city/mumbai/vada-pav-dish-restaurants
3641,momos point kamla nagar,14800,4,2932,$0,2,10,https://www.swiggy.com/city/delhi/momos-point-kamla-nagar-rest18037
3642,ghevar sweet,18100,9,1192,$0.07,12,27,https://www.swiggy.com/instamart/recipe/malai-ghevar
3643,fried french fries,18100,20,92,$0.02,6,82,https://www.swiggy.com/instamart/recipe/french-fries
3644,fresher vacancy in bangalore,18100,29,38,$0.11,43,29,https://careers.swiggy.com/
3645,food from north india,18100,52,38,$0.05,1,27,https://www.swiggy.com/collections/83633?collection_id=83633&search_context=northindian&tags=layout_CCS_NorthIndian&type=rcv2
3646,fast food restaurants and,18100,8,1192,$0.05,2,22,https://www.swiggy.com/city/chennai/fast-food-cuisine-restaurants
